Date	HIGH	OPEN	LOW	CLOSE	VOLUME	MFD_NETBUYAMT	MFD_NETBUYAMT_A	PE_TTM	BOLL	MACD	YOYEPS_BASIC	YOY_EQUITY	MFD_BUYVOL_M
2016-08-01	8.550970738132495	8.531207323483498	7.958068298662599	8.214992689099555	7237070.0	-2772532.0	-2828193.9999999995	36.00149154663086	8.07183462144977	0.1759120635147262	29.411764705882344	17.73426200150048	-552166.0
2016-08-02	8.392863420940522	8.168878054918562	8.142526835386565	8.386275616057524	4000619.9999999995	1389090.0	2325440.0	36.75212478637695	8.099959480757958	0.17718091766127664	29.411764705882344	17.73426200150048	247128.00000000003
2016-08-03	8.959414640878423	8.333573176993532	8.333573176993532	8.80130732368645	10829973.0	1868387.0	6337236.0	38.57096481323242	8.142526835386565	0.2092638208899551	29.411764705882344	17.73426200150048	1075140.0
2016-08-04	9.045056104357407	8.755192689505458	8.564146347898491	8.68931464067547	11341433.0	-19573304.0	-11975427.0	38.08016586303711	8.183320550238983	0.22308133650254725	29.411764705882344	17.73426200150048	-2310786.0
2016-08-05	9.328331714326358	8.662963421143475	8.662963421143475	9.20316342154938	13247060.999999998	-2475109.0	1989430.9999999998	40.33206558227539	8.232222332639706	0.2723555738584498	29.411764705882344	17.73426200150048	285359.0
2016-08-08	9.460087811986334	9.13728537271939	8.959414640878423	9.20316342154938	12017862.0	-1962097.0	-2425613.0	40.33206558227539	8.284671394592813	0.30785697835257864	29.411764705882344	17.73426200150048	-1067188.0
2016-08-09	9.32174390944336	9.32174390944336	9.03846829947441	9.20975122643238	7881638.0	-122742.0	-1373103.0000000002	40.36093521118164	8.333573176993534	0.3326886503161095	29.411764705882344	17.73426200150048	-715952.0
2016-08-10	9.236102445964374	9.170224397134385	8.919887811580429	9.005529275059414	8980661.0	-3647898.0	-9331457.0	39.46595001220703	8.373100006291526	0.3320611305162906	29.411764705882344	17.73426200150048	-1333608.0
2016-08-11	9.124109762953394	8.959414640878423	8.86059756763344	8.97259025064442	6376583.0	-2948870.9999999995	-2567036.0	39.321598052978516	8.40654578492829	0.3251576970386978	29.411764705882344	17.73426200150048	-243266.0
2016-08-12	8.959414640878423	8.946239031112425	8.662963421143475	8.900124396931433	6974317.999999999	-4923245.0	-3536963.0	39.004024505615234	8.433150381571169	0.31026277140206915	29.411764705882344	17.73426200150048	-1127039.0
2016-08-15	9.0977585434214	8.900124396931433	8.807895128569449	9.03846829947441	6371504.0	804914.0	-743121.0	39.61030197143555	8.464062389099087	0.3060931806200813	29.411764705882344	17.73426200150048	96770.0
2016-08-16	9.453500007103335	9.045056104357407	9.012117079942414	9.354682933858353	10046738.0	-623386.0	-2176089.0	40.99608612060547	8.507136497949464	0.324563264879977	29.411764705882344	17.73426200150048	617740.0
2016-08-17	9.479851226635331	9.420560982688341	9.130697567836393	9.157048787368387	7971948.0	-11789867.999999998	-5946889.0	40.12997055053711	8.540328899475343	0.3195697150515784	29.411764705882344	17.73426200150048	-1292629.0
2016-08-18	9.354682933858353	9.157048787368387	8.97917805552742	9.058231714123405	6791297.0	1390168.0	-829081.9999999999	39.69691467285156	8.57732195766449	0.304132726123159	29.411764705882344	17.73426200150048	228503.00000000003
2016-08-19	9.25586586061337	9.0779951287724	8.97259025064442	9.20975122643238	5034644.0	-1398000.0	-529842.0	40.36093521118164	8.629010888284942	0.30065934573809905	29.411764705882344	17.73426200150048	440318.0
2016-08-22	9.288804885028364	9.222926836198376	9.0977585434214	9.216339031315377	5160310.0	-1877467.0	843549.0	40.38980484008789	8.676392408020357	0.29503724188590397	29.411764705882344	17.73426200150048	-396816.0
2016-08-23	9.275629275262366	9.15046098248539	8.939651226229426	9.045056104357407	4070355.0000000005	-4713314.0	-2708633.0	39.63917541503906	8.710598317989774	0.2736066165818585	29.411764705882344	17.73426200150048	-1225763.0
2016-08-24	9.124109762953394	9.045056104357407	8.992353665293416	9.012117079942414	3800403.0	504339.0	1878449.0	39.49481964111328	8.746324490624497	0.25107060202755527	29.411764705882344	17.73426200150048	-179039.0
2016-08-25	9.14387317760239	8.893536592048434	8.669551226026474	9.110934153187396	7555085.000000001	-1739105.9999999998	1055031.0	39.927879333496094	8.785091188589837	0.2384358203760346	29.411764705882344	17.73426200150048	-858523.0
2016-08-26	9.189987811783382	9.13728537271939	8.959414640878423	9.005529275059414	5071832.0	1290982.0	835423.0	39.46595001220703	8.816256573228639	0.21741119124994945	29.411764705882344	17.73426200150048	883466.0
2016-08-29	9.005529275059414	9.005529275059414	8.827658543218446	8.86718537251644	3359133.9999999995	-4526405.0	-6297536.0	38.85967254638672	8.850462483198056	0.18742530223035736	29.411764705882344	17.73426200150048	-668300.0
2016-08-30	9.018704884825413	8.86718537251644	8.847421957867441	8.886948787165435	2805289.0	0.0	0.0	38.94628143310547	8.883401507613051	0.16337275214734603	29.411764705882344	17.73426200150048	-49260.0
2016-08-31	8.959414640878423	8.952826835995424	8.807895128569449	8.827658543218446	3411969.9999999995	-10070309.0	-3475332.0	38.68644714355469	8.904178430705587	0.13793665781135367	29.411764705882344	17.73426200150048	-808090.0
2016-09-01	8.92647561646343	8.886948787165435	8.814482933452448	8.821070738335447	2381877.0	-590120.0	-201200.0	38.65757751464844	8.930022896015812	0.11591064325190104	29.411764705882344	17.73426200150048	32813.0
2016-09-02	8.827658543218446	8.814482933452448	8.564146347898491	8.728841469973464	7142764.0	3880332.0	1647565.0	38.25339126586914	8.937370832231464	0.08997555467357721	29.411764705882344	17.73426200150048	224119.99999999997
2016-09-05	8.814482933452448	8.68272683579247	8.63002439672848	8.768368299271456	3497892.0	-2324813.0	-1114511.0	38.426612854003906	8.949786310664809	0.07178381576363435	29.411764705882344	17.73426200150048	647852.0
2016-09-06	8.900124396931433	8.728841469973464	8.722253665090465	8.86059756763344	4040143.0	-1132636.0	0.0	38.8307991027832	8.974617267531498	0.0640703002389813	29.411764705882344	17.73426200150048	-392429.0
2016-09-07	8.91330000669743	8.86059756763344	8.814482933452448	8.814482933452448	3487549.0	-4881111.0	-1406468.0000000002	38.62870788574219	8.991086779738994	0.05361814147173405	29.411764705882344	17.73426200150048	-935368.0
2016-09-08	8.933063421346427	8.85400976275044	8.79471951880345	8.827658543218446	2674663.0	802226.0	-1964906.0	38.68644714355469	8.992100288182531	0.04586914103460593	29.411764705882344	17.73426200150048	-381737.0
2016-09-09	8.873773177399437	8.814482933452448	8.63002439672848	8.748604884622459	3382923.0000000005	-5269236.0	-6152962.0	38.34000015258789	8.994380682180493	0.0329689868322216	29.411764705882344	17.73426200150048	-938890.0
2016-09-12	8.669551226026474	8.636612201611479	8.445565860004512	8.491680494185506	2808678.0	-4598229.0	-1532113.0	37.214054107666016	8.96701595420496	0.0019909204925685486	29.411764705882344	17.73426200150048	-542413.0
2016-09-13	8.544382933249496	8.491680494185506	8.280870737929542	8.366512201408526	5421023.0	615871.0	-4034789.0	36.66551208496094	8.934837061122618	-0.032287267892419536	29.411764705882344	17.73426200150048	-147969.0
2016-09-14	8.419214640472518	8.35333659164253	8.23475610374855	8.392863420940522	2322202.0	476999.0	278360.0	36.7809944152832	8.903418299372932	-0.05667336073403284	29.411764705882344	17.73426200150048	159815.0
2016-09-19	8.662963421143475	8.386275616057524	8.379687811174525	8.649787811377477	3542844.9999999995	4958720.0	3363134.9999999995	37.906944274902344	8.889735935385167	-0.05463803069492279	29.411764705882344	17.73426200150048	614224.0
2016-09-20	8.695902445558469	8.643200006494478	8.537795128366497	8.610260982079485	1696781.0000000002	0.0	0.0	37.73372268676758	8.875800194286516	-0.05557388065734159	29.411764705882344	17.73426200150048	-66640.0
2016-09-21	8.662963421143475	8.656375616260476	8.57732195766449	8.610260982079485	1188157.0	-607602.0	-94859.00000000001	37.73372268676758	8.864651601407596	-0.05567377586257116	29.411764705882344	17.73426200150048	-200740.0
2016-09-22	8.709078055324467	8.669551226026474	8.610260982079485	8.68931464067547	1716287.0	1489014.0	1756804.0	38.08016586303711	8.85122261453071	-0.048811307592771414	29.411764705882344	17.73426200150048	-119000.0
2016-09-23	8.702490250441468	8.68931464067547	8.557558543015494	8.583909762547488	1866391.9999999998	-1016910.0	-3409685.0	37.61824035644531	8.821577492557218	-0.0512868420173227	29.411764705882344	17.73426200150048	-161589.0
2016-09-26	8.57073415278149	8.57073415278149	8.35333659164253	8.412626835589519	2634074.0	-92543.0	-100683.0	36.86760711669922	8.79294587902726	-0.06630549316690981	29.411764705882344	17.73426200150048	-278010.0
2016-09-27	8.504856103951502	8.320397567227536	8.320397567227536	8.504856103951502	2194727.0	-546383.0	241327.0	37.271793365478516	8.771662201712957	-0.0699593039342421	29.411764705882344	17.73426200150048	483517.0
2016-09-28	8.544382933249496	8.485092689302506	8.432390250238516	8.498268299068505	1504646.0	-424410.0	-424410.0	37.242923736572266	8.744297473737422	-0.07255024205960758	29.411764705882344	17.73426200150048	63480.99999999999
2016-09-29	8.880360982282436	8.498268299068505	8.485092689302506	8.85400976275044	5440361.0	7178948.0	4170665.0	38.80192947387695	8.730361732638771	-0.04537515953294857	29.411764705882344	17.73426200150048	1261765.0
2016-09-30	8.959414640878423	8.873773177399437	8.768368299271456	8.85400976275044	4498546.0	-6844712.0	-1022258.0000000001	38.80192947387695	8.72301379642312	-0.023567044624222433	40.74074074074073	19.370428607195915	93685.0
2016-10-10	9.13728537271939	8.893536592048434	8.86059756763344	9.13728537271939	5368977.0	-7782808.0	-5857187.0	40.04336166381836	8.727827961529927	0.016385140155056988	40.74074074074073	19.370428607195915	456537.0
2016-10-11	9.170224397134385	9.124109762953394	9.058231714123405	9.14387317760239	2650143.0	-1375226.9999999998	-286391.0	40.07223129272461	8.72909484708435	0.04802550707928965	40.74074074074073	19.370428607195915	86488.0
2016-10-12	9.31515610456036	9.0977585434214	9.0911707385384	9.15046098248539	2973117.0	797760.0	689730.0	40.10110092163086	8.73466914352381	0.07279319201538925	40.74074074074073	19.370428607195915	430528.0
2016-10-13	9.176812202017384	9.15046098248539	8.992353665293416	9.0911707385384	1825952.0	-646226.0	0.0	39.84126663208008	8.743283965293886	0.08663881525997752	40.74074074074073	19.370428607195915	30699.0
2016-10-14	9.242690250847373	9.071407323889403	8.992353665293416	9.157048787368387	2561313.0	1771220.0000000002	1768426.0	40.12997055053711	8.75367242684015	0.10175441781969496	40.74074074074073	19.370428607195915	233462.0
2016-10-17	9.288804885028364	9.124109762953394	9.03188049459141	9.03846829947441	3089606.0	-1744321.0	-1374567.0000000002	39.61030197143555	8.761780494388457	0.10297811973312143	40.74074074074073	19.370428607195915	481709.0
2016-10-18	9.282217080145365	9.02529268970841	9.02529268970841	9.25586586061337	3503168.0	-523039.0	0.0	40.56303024291992	8.77850338370684	0.12010557631189833	40.74074074074073	19.370428607195915	291123.0
2016-10-19	9.387621958273346	9.282217080145365	9.14387317760239	9.25586586061337	3765404.0	0.0	0.0	40.56303024291992	8.798773552577604	0.13215579925752685	40.74074074074073	19.370428607195915	233685.0
2016-10-20	9.341507324092355	9.242690250847373	9.170224397134385	9.242690250847373	2163848.0	-854254.0	-777868.0	40.505287170410156	8.817016704561293	0.13903976233322446	40.74074074074073	19.370428607195915	120210.99999999999
2016-10-21	9.242690250847373	9.242690250847373	8.97917805552742	9.110934153187396	3347644.9999999995	-1096799.0	-270087.0	39.927879333496094	8.826645034774907	0.13233822404833795	40.74074074074073	19.370428607195915	-551279.0
2016-10-24	9.189987811783382	9.0779951287724	9.03188049459141	9.110934153187396	3073206.0	-372994.0	428930.0	39.927879333496094	8.838047004764714	0.12557960318070904	40.74074074074073	19.370428607195915	-189977.0
2016-10-25	9.20975122643238	9.157048787368387	9.064819519006404	9.0845829336554	2508044.0	1108665.0	881280.0	39.81239700317383	8.84792871208921	0.11675118922567762	40.74074074074073	19.370428607195915	-132286.0
2016-10-26	9.901470739147257	9.216339031315377	9.163636592251386	9.572080494997314	9346741.0	699521.0	1512050.9999999998	36.052738189697266	8.879600850949783	0.14739253715455902	40.74074074074073	19.370428607195915	1158730.0
2016-10-27	9.6577219584763	9.552317080348319	9.394209763156345	9.525965860816322	6581761.0	-3781843.0	-4337738.0	35.879051208496094	8.91938105735866	0.16604094392024393	40.74074074074073	19.370428607195915	-812806.0
2016-10-28	9.855356104966265	9.48643903151833	9.453500007103335	9.749951226838284	6806574.000000001	5772142.0	4230256.0	36.722679138183594	8.97259025064442	0.19662709301852743	40.74074074074073	19.370428607195915	65180.99999999999
2016-10-31	10.066165861222228	9.703836592657291	9.631370738944304	9.76312683660428	7989035.000000001	8716541.0	8626428.0	36.77230453491211	9.02529268970841	0.2194008813473065	40.74074074074073	19.370428607195915	-1038246.9999999999
2016-11-01	9.861943909849265	9.749951226838284	9.558904885231316	9.697248787774292	8509170.0	-3675661.0	-1419156.9999999998	36.52417755126953	9.065579650339057	0.2294880690902854	40.74074074074073	19.370428607195915	-2396652.0
2016-11-02	9.782890251253278	9.736775617072285	9.552317080348319	9.782890251253278	5426093.0	10298580.0	4996142.0	36.84674072265625	9.110680776076512	0.24160768541612576	40.74074074074073	19.370428607195915	628121.0
2016-11-03	10.059578056339229	9.71701220242329	9.664309763359299	9.76971464148728	6040501.0	10674328.0	10410228.0	36.797115325927734	9.155275147592194	0.24729870158277478	40.74074074074073	19.370428607195915	835473.0
2016-11-04	9.973936592860245	9.782890251253278	9.703836592657291	9.809241470785274	4808363.0	1656718.0	-4048612.0	36.94599151611328	9.198349256442572	0.2520923934911554	40.74074074074073	19.370428607195915	440460.99999999994
2016-11-07	9.88170732449826	9.809241470785274	9.525965860816322	9.684073178008294	6778199.000000001	-4290785.0	-3317848.0	36.474552154541016	9.240663233960294	0.24299035218940013	40.74074074074073	19.370428607195915	-986583.0
2016-11-08	9.802653665902275	9.684073178008294	9.519378055933323	9.572080494997314	7281866.0	-9842991.0	-9714635.0	36.052738189697266	9.28525760547598	0.2241561131835681	40.74074074074073	19.370428607195915	-236396.0
2016-11-09	9.684073178008294	9.558904885231316	9.453500007103335	9.53914147058232	4432684.0	1903813.0	1402690.0	35.92867660522461	9.325037811884858	0.20421784291873024	40.74074074074073	19.370428607195915	-590226.0
2016-11-10	9.697248787774292	9.618195129178305	9.48643903151833	9.637958543827304	4911092.0	3612872.0	-218228.0	36.300865173339844	9.368872052067887	0.1941522655864052	40.74074074074073	19.370428607195915	92516.0
2016-11-11	9.618195129178305	9.618195129178305	9.354682933858353	9.407385372922343	4887906.0	-1396257.0	-1438432.0	35.43242263793945	9.390155729382192	0.16566026668590972	40.74074074074073	19.370428607195915	-577242.0
2016-11-14	9.519378055933323	9.413973177805342	9.0911707385384	9.216339031315377	8894627.0	-23277133.0	-11793231.0	34.71285629272461	9.404091470480845	0.12620944523469824	40.74074074074073	19.370428607195915	-1523113.0
2016-11-15	9.37444634850735	9.189987811783382	9.183400006900383	9.288804885028364	5984726.0	125169.0	-1729591.0	34.98579406738281	9.40991914403119	0.09964314957641385	40.74074074074073	19.370428607195915	-474450.0
2016-11-16	9.361270738741352	9.288804885028364	9.25586586061337	9.275629275262366	4150719.9999999995	-5920339.0	-4717945.0	34.9361686706543	9.41498668624888	0.07664252001008443	40.74074074074073	19.370428607195915	-1465096.0
2016-11-17	9.407385372922343	9.269041470379369	9.20316342154938	9.288804885028364	4762047.0	-17879256.0	-7873185.0	34.98579406738281	9.420307605577456	0.05879971050201149	40.74074074074073	19.370428607195915	-894690.0
2016-11-18	9.624782934061304	9.26245366549637	9.26245366549637	9.54572927546532	6575328.0	11001850.0	5517891.0	35.953487396240234	9.437790626228491	0.06464561214163211	40.74074074074073	19.370428607195915	355442.0
2016-11-21	9.60501951941231	9.565492690114315	9.130697567836393	9.288804885028364	9584390.0	25689540.0	2498326.0	34.98579406738281	9.442858168446183	0.04799363940685808	40.74074074074073	19.370428607195915	1629287.0
2016-11-22	9.387621958273346	9.229514641081375	9.222926836198376	9.308568299677361	5927041.0	-2221292.0	355880.0	35.06023406982422	9.453246629992448	0.03597685465039646	40.74074074074073	19.370428607195915	635794.0
2016-11-23	9.354682933858353	9.328331714326358	9.26245366549637	9.282217080145365	2528631.0	-1179390.0	-358503.0	34.96098327636719	9.454260138435986	0.024049910566281696	40.74074074074073	19.370428607195915	-82595.0
2016-11-24	9.328331714326358	9.282217080145365	9.222926836198376	9.24927805573037	4010583.9999999995	-730076.0	-7707006.0	34.83692169189453	9.454006761325102	0.011803751167372312	40.74074074074073	19.370428607195915	-402035.0
2016-11-25	9.288804885028364	9.222926836198376	9.176812202017384	9.196575616666381	6172595.0	-1098269.0	-3897249.0	34.63842010498047	9.452233121548911	-0.002129517018271798	40.74074074074073	19.370428607195915	-937298.0
2016-11-28	9.20975122643238	9.20975122643238	8.992353665293416	9.012117079942414	7019672.0	-9615873.0	-5514715.0	33.94366455078125	9.448432464885643	-0.02773626833237408	40.74074074074073	19.370428607195915	-1505662.0
2016-11-29	9.242690250847373	9.012117079942414	8.992353665293416	9.104346348304396	5353892.0	62746.00000000001	-813560.0	34.29104232788086	9.448179087774758	-0.040125134497367654	40.74074074074073	19.370428607195915	808106.0
2016-11-30	9.222926836198376	9.051643909240406	9.03188049459141	9.157048787368387	2570094.0	956634.0	958031.0	34.48954391479492	9.450966235994487	-0.04517006145916902	40.74074074074073	19.370428607195915	697108.0
2016-12-01	9.229514641081375	9.15046098248539	9.0977585434214	9.222926836198376	5879278.0	1607450.0	3999038.0	34.7376708984375	9.437537249117607	-0.043352652061502184	40.74074074074073	19.370428607195915	1007966.0
2016-12-02	9.222926836198376	9.222926836198376	9.018704884825413	9.02529268970841	4795882.0	658829.0000000001	-1816826.0	33.993289947509766	9.41828058869038	-0.05720039539231436	40.74074074074073	19.370428607195915	-550480.0
2016-12-05	9.26245366549637	8.97259025064442	8.933063421346427	9.25586586061337	4431124.0	7314132.0	5633527.0	34.861732482910156	9.399277305374037	-0.049004609207313976	40.74074074074073	19.370428607195915	886287.9999999999
2016-12-06	9.407385372922343	9.26245366549637	9.170224397134385	9.295392689911363	3574286.0	-2165362.0	-1098858.0	35.0106086730957	9.381287530501233	-0.03887181473994161	40.74074074074073	19.370428607195915	564991.0
2016-12-07	9.506202446167325	9.282217080145365	9.236102445964374	9.301980494794362	5677941.0	63614.0	1361726.0	35.03541946411133	9.36608490384816	-0.029964509115409044	40.74074074074073	19.370428607195915	-1313221.0
2016-12-08	9.381034153390349	9.31515610456036	9.13728537271939	9.189987811783382	5147715.0	1388709.0	0.0	34.61360549926758	9.343280963868548	-0.03157826421825405	40.74074074074073	19.370428607195915	-728309.0
2016-12-09	9.328331714326358	9.189987811783382	9.14387317760239	9.308568299677361	3712537.0000000005	2180632.0	-2796745.0	35.06023406982422	9.325544566106627	-0.023023323863206713	40.74074074074073	19.370428607195915	216873.0
2016-12-12	9.288804885028364	9.288804885028364	8.761780494388457	9.058231714123405	6255138.0	3848496.0	1897109.0	34.11735534667969	9.296659575465785	-0.03602823127750909	40.74074074074073	19.370428607195915	-287958.0
2016-12-13	9.071407323889403	9.012117079942414	8.86059756763344	8.992353665293416	3015599.0	3428830.0	4712569.0	33.86922836303711	9.270054978822905	-0.051061912135237364	40.74074074074073	19.370428607195915	-300121.0
2016-12-14	8.992353665293416	8.946239031112425	8.695902445558469	8.834246348101445	2704898.0	-4098408.0	-2185236.0	33.27372360229492	9.241676742403833	-0.07487108441076273	40.74074074074073	19.370428607195915	-380912.0
2016-12-15	8.85400976275044	8.774956104154455	8.564146347898491	8.610260982079485	3917701.9999999995	-922384.0	-623704.0	32.43009567260742	9.205950569769108	-0.11053954106814601	40.74074074074073	19.370428607195915	-661421.0
2016-12-16	8.748604884622459	8.603673177196486	8.5114439088345	8.728841469973464	3286744.9999999995	88400.0	0.0	32.87672424316406	9.170984528467038	-0.12776579108374975	40.74074074074073	19.370428607195915	499506.00000000006
2016-12-19	8.748604884622459	8.722253665090465	8.656375616260476	8.695902445558469	1453991.0	0.0	0.0	32.75265884399414	9.143619800491503	-0.1424337348831095	40.74074074074073	19.370428607195915	74460.0
2016-12-20	8.722253665090465	8.68272683579247	8.57073415278149	8.636612201611479	2043582.0	1307997.0	0.0	32.52934646606445	9.12132261473366	-0.15703224324723308	40.74074074074073	19.370428607195915	-132938.0
2016-12-21	8.79471951880345	8.662963421143475	8.649787811377477	8.722253665090465	2737594.0	0.0	0.0	32.85190963745117	9.099532183197589	-0.15984848213536296	40.74074074074073	19.370428607195915	11175.0
2016-12-22	8.768368299271456	8.695902445558469	8.649787811377477	8.755192689505458	1518660.0	-315882.0	1185304.0	32.975975036621094	9.079515391437708	-0.1576056874973979	40.74074074074073	19.370428607195915	29120.999999999996
2016-12-23	8.788131713920453	8.74201707973946	8.57073415278149	8.676139030909471	2243160.0	3559572.9999999995	525047.0	32.67822265625	9.055951320125445	-0.16035871076024044	40.74074074074073	19.370428607195915	-255344.99999999997
2016-12-26	8.86059756763344	8.564146347898491	8.504856103951502	8.774956104154455	2538997.0	0.0	0.0	33.050411224365234	9.026306198151948	-0.15280534467300733	40.74074074074073	19.370428607195915	28495.999999999996
2016-12-27	9.018704884825413	8.74201707973946	8.74201707973946	8.946239031112425	3609242.0	2320433.0	6220284.0	33.69553756713867	9.013130588385952	-0.13148249849778004	40.74074074074073	19.370428607195915	513183.0
2016-12-28	9.03188049459141	8.946239031112425	8.79471951880345	8.946239031112425	3153071.0	929284.0	9630067.0	33.69553756713867	8.999194847287301	-0.11327818883345486	40.74074074074073	19.370428607195915	405883.0
2016-12-29	8.959414640878423	8.893536592048434	8.636612201611479	8.735429274856461	3112674.0	-1340029.9999999998	-111250.0	32.90153503417969	8.978164547083882	-0.11454136621847866	40.74074074074073	19.370428607195915	151217.0
2016-12-30	8.827658543218446	8.735429274856461	8.702490250441468	8.814482933452448	2953983.0	2861592.9999999995	3199060.0	33.19928741455078	8.9614416577655	-0.10791944563534628	40.74074074074073	19.370428607195915	452481.00000000006
2017-01-03	8.886948787165435	8.847421957867441	8.728841469973464	8.788131713920453	2892679.0	-3687513.0	-2258085.0	33.10003662109375	8.945732276890656	-0.10360357157264666	40.74074074074073	19.370428607195915	-455300.0
2017-01-04	8.97259025064442	8.788131713920453	8.761780494388457	8.919887811580429	3847529.0	-2450468.0	-75756.0	33.596290588378906	8.942184997338272	-0.08853106334469274	40.74074074074073	19.370428607195915	42983.0
2017-01-05	9.13728537271939	8.91330000669743	8.91330000669743	8.985765860410417	3977376.9999999995	4045173.0	-21309.0	33.84441375732422	8.93762420934235	-0.07045798817857829	40.74074074074073	19.370428607195915	-264259.0
2017-01-06	9.02529268970841	8.92647561646343	8.880360982282436	8.919887811580429	2678877.0	1679858.0000000002	1265540.0	33.596290588378906	8.928502633350504	-0.06075046038326093	40.74074074074073	19.370428607195915	115231.0
2017-01-09	9.13728537271939	8.900124396931433	8.900124396931433	9.13728537271939	2998184.0	-338245.99999999994	465748.00000000006	34.415103912353516	8.925208730909004	-0.03511027890993823	40.74074074074073	19.370428607195915	294283.0
