Date	HIGH	OPEN	LOW	CLOSE	VOLUME	MRG_LONG_BAL	MRG_SHORT_VOL_BAL	MFD_NETBUYAMT	PE_TTM	PB_LF	BOLL	MACD	ROE_AVG
2016-06-30	25.80793559918648	25.801549077137686	25.546088195185828	25.61633993772259	2551978.0	404218801.0	146009.0	-12336962.0	40.79148864746094	9.0272855758667	24.789453784543028	0.27876311312995483	12.5188
2016-07-01	26.120875179577506	25.597180371576197	25.597180371576197	25.73768385664972	2754156.0	402188257.0	140949.0	-9814058.0	40.98471450805664	9.070047378540039	24.84155707052209	0.2888021599901123	12.5188
2016-07-04	26.159194311870287	25.769616466893705	25.70575124640574	26.069783003187137	3813689.0	394033352.0	141929.0	-9117175.0	41.5135498046875	9.187080383300781	24.920323820757265	0.3198685569976085	12.5188
2016-07-05	26.47852041431011	26.120875179577506	25.820708643284075	25.903733429918432	4179994.9999999995	398644237.0	139529.0	4023178.0	41.2491340637207	9.12856388092041	24.99433821602111	0.3273169812071437	12.5188
2016-07-06	26.216673010309453	25.903733429918432	25.74407037869852	26.076169525235933	4305370.0	399233589.0	166429.0	-425126.0	41.523719787597656	9.1893310546875	25.081112895337693	0.3431781191036869	12.5188
2016-07-07	26.421041715870942	26.037850392943156	26.012304304747968	26.165580833919083	5198872.0	404991202.0	168429.0	-25452561.999999996	41.666099548339844	9.220840454101562	25.168262407871826	0.35882660083662543	12.5188
2016-07-08	26.235832576455845	26.184740400065472	25.73768385664972	25.903733429918432	5687286.0	413892252.0	176329.0	-25885068.0	41.2491340637207	9.12856388092041	25.226139403245632	0.3461095032901653	12.5188
2016-07-11	27.01498826640901	25.942052562211206	25.801549077137686	26.87448478133549	12277496.0	399245140.0	188729.0	-6335735.0	42.794960021972656	9.470660209655762	25.32584694852161	0.40964055172675273	12.5188
2016-07-12	27.768597868166992	26.78507347265234	26.759527384457154	27.621707861044676	13356062.0	399924647.0	189329.0	-44524297.0	43.98483657836914	9.733983993530273	25.457766448056795	0.5143548604019976	12.5188
2016-07-13	28.10069701470441	27.800530478410977	27.462044809824764	27.519523508263934	8422735.0	391235026.0	187349.0	-28704674.0	43.822120666503906	9.69797420501709	25.56206035755398	0.5823829332402433	12.5188
2016-07-14	27.589775250800695	27.589775250800695	27.206583927872906	27.391793067288003	5638515.0	380490740.0	187549.0	-15578380.0	43.61872100830078	9.652961730957031	25.663688537514396	0.6188551154346307	12.5188
2016-07-15	27.781370912264588	27.538683074410322	27.366246979092818	27.589775250800695	4114824.0	393644244.0	171249.0	-2711783.0	43.933990478515625	9.72273063659668	25.774157042148786	0.6561711575431026	12.5188
2016-07-18	27.883555265045327	27.68557308153264	27.340700890897633	27.755824824069403	3866340.0	417857482.0	191449.0	-22836725.0	44.19840621948242	9.78124713897705	25.887948005561707	0.6911757586860645	12.5188
2016-07-19	28.024058750118854	27.781370912264588	27.14271870738494	27.25767610426328	5169636.0	420872737.0	167549.0	-6957333.0	43.405155181884766	9.605698585510254	25.994835655909284	0.6709860097544365	12.5188
2016-07-20	27.519523508263934	27.38540654523921	27.161878273531332	27.334314368848833	2679080.0	415224598.0	177349.0	-6461131.0	43.527191162109375	9.632705688476562	26.10834780774216	0.6536348599344386	12.5188
2016-07-21	27.455658287775968	27.38540654523921	27.01498826640901	27.238516538116887	6118305.0	420317490.0	154549.0	7155095.0	43.3746452331543	9.598946571350098	26.212251571967972	0.6249498317272248	12.5188
2016-07-22	27.206583927872906	27.17465131762892	26.69566216396919	26.900030869530674	5355067.0	436725923.0	175445.0	-4768765.0	42.83563995361328	9.479662895202637	26.291100555724274	0.5683521656180872	12.5188
2016-07-25	27.442885243678376	26.82339260494512	26.69566216396919	27.372633501141614	3976864.0	434316266.0	159989.0	-7252295.0	43.58821105957031	9.646209716796875	26.377564238846443	0.5552328118933687	12.5188
2016-07-26	27.455658287775968	27.334314368848833	27.27044914836087	27.410952633434395	3775956.0	431976080.0	175689.0	13973143.0	43.64923095703125	9.659713745117188	26.469677537627156	0.5416834733814717	12.5188
2016-07-27	27.70473264767903	27.3981795893368	26.938350001823455	27.551456118507915	10432008.0	423681216.0	194189.0	29976613.000000004	43.87297058105469	9.709227561950684	26.566457910212765	0.5361031189591365	12.5188
2016-07-28	28.381703984851452	27.46843133187356	27.219356971970498	27.97296657372848	7934199.000000001	400372828.0	204189.0	484186.0	44.54418182373047	9.857769012451172	26.665449001969115	0.5592463748115577	12.5188
2016-07-29	28.15817571314358	27.81330352250857	27.589775250800695	27.896328309142923	5513562.0	404308527.0	195389.0	-4305121.0	44.42214584350586	9.830761909484863	26.75879047806691	0.5648917835060665	12.5188
