Date	HIGH	OPEN	LOW	CLOSE	VOLUME	MRG_LONG_BAL	MRG_SHORT_VOL_BAL	MFD_NETBUYAMT	PE_TTM	PB_LF	BOLL	MACD	ROE_AVG	TECH_REVS5	TECH_REVS10	TECH_TURNOVERRATEVOLATILITY20	TECH_TURNOVERRATE5	TECH_BULLPOWER	TECH_AD6
2016-06-30	30.560984056638258	30.43798319201402	30.28659751247649	30.314982327389778	17779547.0	11011980754.0	1029000.0	-19383035.0	10.660895347595215	1.6845289468765259	30.26257959216525	0.01217312503382928	11.6804	1.00125	1.00218955	0.07767647	0.002487	-38.09994662	-0.008333333333333331
2016-07-01	30.54206084669607	30.409598377100732	30.333905537331972	30.447444796985113	18235058.0	11040171671.0	1039000.0	62442441.0	10.707478523254395	1.6918896436691284	30.28223061787444	0.028001174319072675	11.6804	1.0199683	1.00625391	0.07564232	0.0020308	-38.18954019	0.03833333333333334
2016-07-04	30.901601835597692	30.390675167158538	30.333905537331972	30.693446526233593	40321889.0	11131442970.0	1066200.0	-26768631.999999996	10.793990135192871	1.705559253692627	30.31243497220525	0.059707035501759265	11.6804	1.0239899	1.00996264	0.07965247	0.0023346	-37.95101125000001	0.19833333333333333
2016-07-05	30.846484849317857	30.79866084179954	30.607364811726246	30.674318422251897	22093835.0	11181526096.0	1116800.0	26482659.0	10.670877456665039	1.717714786529541	30.341175814462055	0.08234149923892531	11.6804	1.01788959	1.01122219	0.07954402	0.0023038	-38.475910209999995	0.13
2016-07-06	30.68388322375556	30.607364811726246	30.416068781652957	30.59780001022258	24949967.0	11245767833.0	1038600.0	-20074940.0	10.644258499145508	1.7134299278259277	30.368065364522092	0.09303265591682575	11.6804	1.00556315	1.00807079	0.07926942	0.0022778	-38.71894524	0.05000000000000001
2016-07-07	30.59780001022258	30.559540804207924	30.416068781652957	30.559540804207924	22363060.0	11256813243.0	1112600.0	-48156036.0	10.630949020385742	1.711287498474121	30.38220226226988	0.09729670063006068	11.6804	1.00806725	1.00932733	0.07972343	0.0023624	-38.8588218	-0.00833333333333333
2016-07-08	30.569105605711588	30.559540804207924	30.3778095756383	30.396939178645628	19295029.0	11236648978.0	1032300.0	17790214.0	10.574383735656738	1.7021820545196533	30.360608712778397	0.08655761224793679	11.6804	0.99834122	1.0182764	0.08174787	0.002382	-38.877492319999995	0.005
2016-07-11	30.578670407215252	30.42563358315662	30.3778095756383	30.406503980149292	23128423.0	11269555050.0	1026600.0	-113619660.0	10.57771110534668	1.702717661857605	30.35503107925848	0.07792038913689936	11.6804	0.99065129	1.01441697	0.07064579	0.0020646	-38.860962560000004	-0.01333333333333333
2016-07-12	31.04734568089481	30.42563358315662	30.416068781652957	30.999521673376485	42598577.0	11283007920.0	1189600.0	138419398.0	10.784008026123047	1.7359256744384766	30.375173081623025	0.11757160708071623	11.6804	1.01060181	1.02868106	0.07593917	0.002443	-38.56260153	0.026666666666666672
2016-07-13	31.3725489320194	31.181252901946113	30.894308856836176	31.04734568089481	42203460.0	11049586912.0	1055500.0	-23961067.0	10.800644874572754	1.7386038303375244	30.39242366640657	0.15111254929364293	11.6804	1.01469209	1.02033698	0.07891843	0.0027616	-38.40276963000001	0.08333333333333333
2016-07-14	31.08560488690947	31.02821607788748	30.884744055332515	31.076040085405804	20651738.0	11051784141.0	1052800.0	34485785.0	10.810626983642578	1.7402106523513794	30.41914776345343	0.17795799726426864	11.6804	1.01690141	1.025105	0.07893906	0.00273	-38.866743099999994	0.13166666666666668
2016-07-15	31.27690091698276	31.08560488690947	31.009086474880153	31.171688100442452	35206349.0	11164815377.0	1050200.0	-111938349.99999999	10.843900680541992	1.745566725730896	30.448458906658878	0.20459278536652192	11.6804	1.02548773	1.02378667	0.0807627	0.0030238	-38.83910403	0.16666666666666666
2016-07-18	31.56384496209269	31.248206512471764	31.20038250495344	31.26733611547909	38033581.0	11331368797.0	1053400.0	27216230.999999996	10.877174377441406	1.7509229183197021	30.48108491178993	0.23075899621461105	11.6804	1.02831079	1.01869741	0.08395912	0.003299	-38.718654220000005	0.21333333333333335
2016-07-19	31.26733611547909	31.26733611547909	30.8082256433032	30.9708272688655	26362017.0	11354310029.0	945800.0	-127511996.0	10.774025917053223	1.7343188524246216	30.51504350643539	0.224976729243636	11.6804	0.99907436	1.00966635	0.08341761	0.0029994	-39.08393643000001	0.15666666666666665
2016-07-20	31.03778087939115	31.009086474880153	30.731707231273887	30.903873658339847	18557332.0	11424870929.0	951500.0	-37400374.0	10.750734329223633	1.73056960105896	30.539876620311414	0.21254159696810504	11.6804	0.99537893	1.01000313	0.08220389	0.0025628	-39.34905261	0.03
2016-07-21	31.229076909464435	30.903873658339847	30.903873658339847	31.133428894427787	24834404.0	11381273227.0	980000.0	-858774.0	10.830591201782227	1.7434242963790894	30.573538781729283	0.21868894411003836	11.6804	1.00184672	1.01877934	0.08227734	0.0026402	-39.246930139999996	0.04333333333333333
2016-07-22	31.123864092924126	31.08560488690947	30.827355246310525	30.894308856836176	21162492.0	11357917798.0	797408.0	46219580.0	10.747406959533691	1.7300339937210083	30.5983679265079	0.20193795731524133	11.6804	0.99110156	1.01636249	0.07621189	0.002381	-39.36129456	-0.03166666666666667
2016-07-25	30.989956871872824	30.894308856836176	30.817790444806864	30.894308856836176	17490184.0	11331283785.0	864508.0	-114197002.0	10.747406959533691	1.7300339937210083	30.622833163403016	0.18651267754934153	11.6804	0.98806975	1.01604278	0.07833727	0.0020018	-39.505035490000004	-0.06
2016-07-26	31.21951210796077	30.894308856836176	30.846484849317857	31.1047344899168	40607690.0	11474079452.0	992408.0	-261562486.0	10.820609092712402	1.7418174743652344	30.6502969835091	0.18908793418877323	11.6804	1.00432366	1.00339401	0.08347233	0.0022648	-39.33822893999999	-0.03166666666666667
2016-07-27	31.3725489320194	31.133428894427787	30.44476318616395	31.362984130515738	80288281.0	11357887312.0	1549808.0	274561487.0	10.91044807434082	1.7562791109085083	30.689876929400786	0.20955184808009975	11.6804	1.01485608	1.01016636	0.13783064	0.0034046	-39.326859240000005	0.18000000000000002
2016-07-28	31.25777131397543	31.114299291420462	30.999521673376485	31.03778087939115	28491225.0	11280806401.0	1165108.0	-11443237.0	10.797317504882812	1.7380682229995728	30.71622124217452	0.19725463410946276	11.6804	0.9969278	0.99876885	0.13538851	0.003472	-39.46609501	0.14666666666666664
2016-07-29	31.181252901946113	31.076040085405804	30.903873658339847	30.961262467361827	22929963.0	11242823443.0	1158708.0	8072329.999999999	10.770698547363281	1.73378324508667	30.742533802168996	0.1792681158325813	11.6804	1.00216718	0.99324946	0.13384099	0.0035046	-39.53713301999999	0.06833333333333332
2016-08-01	30.989956871872824	30.894308856836176	30.79866084179954	30.87517925382885	22213897.0	11215801175.0	1030308.0	5113407.0	10.740752220153809	1.728962779045105	30.781911324092945	0.15626613586564986	11.6804	0.9993808	0.98745794	0.13314643	0.0035918	-39.7008203	0.08999999999999998
2016-08-02	30.9708272688655	30.894308856836176	30.79866084179954	30.87517925382885	17685932.0	11235484642.0	1069708.0	-13916842.0	10.740752220153809	1.728962779045105	30.816558043531355	0.1364638309244235	11.6804	0.99261993	0.99691167	0.13457486	0.0031686	-39.689695109999995	0.08999999999999998
2016-08-03	30.87517925382885	30.731707231273887	30.70301282676289	30.779531238792206	18652513.0	11208433222.0	1043208.0	-78746288.0	10.707478523254395	1.7236065864562988	30.841339559141087	0.11176402008807074	11.6804	0.98139677	0.99597648	0.13613801	0.0020306	-39.731204129999995	0.028333333333333318
2016-08-04	30.79866084179954	30.779531238792206	30.616929613229907	30.750836834281213	20772929.0	11207300683.0	1132908.0	-63678760.0	10.69749641418457	1.7219997644424438	30.85373629941948	0.08884964006910323	11.6804	0.99075501	0.98771121	0.13652988	0.0018882	-39.75152532999999	-0.14
2016-08-05	30.846484849317857	30.760401635784874	30.712577628266555	30.779531238792206	27213137.0	11247661628.0	1139508.0	-172222733.99999997	10.707478523254395	1.7236065864562988	30.87160356524265	0.07217325904577976	11.6804	0.99413037	0.99628483	0.13495863	0.0019672	-39.659915749999996	-0.07166666666666666
2016-08-08	30.894308856836176	30.827355246310525	30.70301282676289	30.86561445232519	30356934.999999996	11344664105.0	1138008.0	-210864039.0	10.737424850463867	1.7284271717071533	30.88768701352496	0.0651522680524117	11.6804	0.99969021	0.99907121	0.13426146	0.0021174	-39.60288141000001	-0.005
2016-08-09	31.238641710968096	30.923003261347173	30.923003261347173	31.123864092924126	41065840.0	11328485571.0	1182608.0	-44679689.0	10.827263832092285	1.7428886890411377	30.904241535320747	0.07951012657487055	11.6804	1.00805452	1.00061501	0.13364512	0.002549	-39.32274503000001	0.06
2016-08-10	31.353419329012073	31.133428894427787	31.1047344899168	31.123864092924126	34781458.0	11339648006.0	1680608.0	3770016.0	10.827263832092285	1.7428886890411377	30.921531753423526	0.0898530627212466	11.6804	1.01118707	0.99237572	0.13140024	0.0028468	-39.27119956999999	0.06
2016-08-11	31.946437022239266	31.08560488690947	31.08560488690947	31.362984130515738	77933585.0	11391927484.0	1633908.0	-208392408.0	10.91044807434082	1.7562791109085083	30.95096191189634	0.11600763890909604	11.6804	1.01990669	1.01047766	0.16360165	0.003902	-38.78940549	0.125
2016-08-12	32.04208503727591	31.38211373352307	31.33428972600474	32.02295543426858	69438198.0	11434866987.0	1365408.0	109049455.99999999	11.140036582946777	1.793236494064331	31.0072470899756	0.1878243750945714	11.6804	1.04039776	1.03429101	0.18075132	0.0046816	-39.027372189999994	0.25333333333333335
2016-08-15	33.69679569740986	32.08990904479423	32.02295543426858	33.05595399666435	122157230.0	11517581167.0	1533900.0	239785128.0	11.49939250946045	1.8510828018188477	31.109516890668626	0.3243550437490086	11.6804	1.07096374	1.07063197	0.25673247	0.0063766	-37.930630150000006	0.4216666666666667
2016-08-16	33.40028685079627	33.28550923275229	32.415112295918824	32.443806700429825	91604428.0	11700727519.0	1466000.0	-520293411.0	11.2864408493042	1.8168034553527832	31.1878746876025	0.3787948996191126	11.6804	1.04240934	1.05080545	0.27775468	0.0073096	-38.579824329999994	0.2266666666666667
2016-08-17	32.64466753200678	32.568149119977456	32.21425146434187	32.49163070794814	42967525.0	11718358495.0	1708500.0	-142591950.0	11.303077697753906	1.8194814920425415	31.245263496624485	0.4209454778992132	11.6804	1.04394591	1.05562461	0.27327941	0.0074606	-39.67646831999999	0.22999999999999998
2016-08-18	33.381157247788934	32.80726915756907	32.64466753200678	32.931611577116705	85035533.0	11887989016.0	1643800.0	-175604019.99999997	10.432433128356934	1.8441197872161865	31.31773526186379	0.48427052477143917	11.6804	1.05001525	1.07091757	0.28374835	0.0075918	-39.31564235	0.30666666666666664
2016-08-19	33.15160201170099	32.97943558463503	32.682926738021436	33.01769479064969	35481775.0	11796815679.0	1556000.0	84228213.0	10.45970344543457	1.7648835182189941	31.392414288988554	0.5352324500412386	11.6804	1.03106332	1.07271597	0.27972084	0.0069648	-39.93499396	0.31666666666666665
2016-08-22	33.170731614708316	33.103778004182665	32.740315547043416	32.9603059816277	31956946.000000004	11684741148.0	1498700.0	98769442.0	10.441523551940918	1.7618159055709839	31.461207284418755	0.5644823446179146	11.6804	0.99710648	1.06786489	0.27457325	0.0052994	-40.22106514	0.16000000000000003
2016-08-23	33.64897168989154	32.92204677561305	32.92204677561305	33.323768438766955	55894872.0	11676374411.0	1367300.0	277700047.0	10.556665420532227	1.781243920326233	31.540300835314444	0.6099602375809212	11.6804	1.02712264	1.07068224	0.27477042	0.0046402	-40.104298390000004	0.05000000000000001
