Date	HIGH	OPEN	LOW	CLOSE	VOLUME	MFD_NETBUYAMT	MFD_NETBUYAMT_A	PE_TTM	BOLL	MACD	YOYEPS_BASIC	YOY_EQUITY	MFD_BUYVOL_M	TECH_REVS5	TECH_REVS10	TECH_TURNOVERRATEVOLATILITY20	TECH_TURNOVERRATE5	TECH_BULLPOWER	TECH_AD6
2016-08-23	16.933850698702962	16.499150316782234	16.499150316782234	16.797601325265124	10620527.0	25805843.0	20348767.0	25.203594207763672	16.494159497242393	0.319211518671608	16.216216216216218	23.313046900469182	1226676.0	1.0	1.00935673	0.19801787	0.0032872	-307.84552742	-0.19166666666666668
2016-08-24	17.037659745131794	16.797601325265124	16.674328082630886	16.99873135272098	14077923.000000002	23447531.0	20830065.0	25.505374908447266	16.53907687310102	0.3197091234544125	16.216216216216218	23.313046900469182	2923281.0	0.98867925	1.03844629	0.1205733	0.0028432	-308.6001451	0.001666666666666659
2016-08-25	16.99224328731918	16.99224328731918	16.706768409639896	16.96629102571197	10094776.0	-18699336.0	-3344601.0	25.456701278686523	16.581249298212732	0.31386774358318803	16.216216216216218	23.313046900469182	-90404.0	1.0007654	1.04100318	0.09952511	0.0024822	-309.36131471	-0.10833333333333335
2016-08-26	17.09605233374801	17.03117167972999	16.797601325265124	16.86248197928314	7300838.0	-5589442.0	-5251854.0	25.30094337463379	16.602460281257088	0.29743325999650594	16.216216216216218	23.313046900469182	-218550.0	1.0034749	1.01563111	0.10280159	0.00228	-309.49682292999995	-0.056666666666666664
2016-08-29	16.92736263330116	16.875458110086747	16.674328082630886	16.739208736648905	8901639.0	-16697364.0	-11886901.0	25.11598014831543	16.627663919933315	0.2713339243267541	16.216216216216218	23.313046900469182	-2538914.0	1.01057579	0.99116404	0.09463831	0.002167	-309.65751977	-0.06666666666666667
2016-08-30	16.79111325986332	16.771649063657915	16.14230671968313	16.200699308299345	20384202.0	-79803841.0	-65883863.0	24.307985305786133	16.63639785412805	0.20483558529462442	16.216216216216218	23.313046900469182	-3143128.0	0.96446504	0.96446504	0.10113773	0.0025818	-308.24211533	-0.10833333333333335
2016-08-31	16.317484485531782	16.155282850486735	16.10986639267412	16.27206802771917	9927486.0	-14273706.0	-5753480.0	24.415069580078125	16.62716483797933	0.15609466953605278	16.216216216216218	23.313046900469182	-329770.0	0.95725191	0.94641509	0.10047325	0.0024054	-307.78304601	-0.1433333333333333
2016-09-01	16.466709989773225	16.285044158522773	16.194211242897545	16.200699308299345	6965467.0	-9497866.0	-9541239.0	24.307985305786133	16.61868044476159	0.11043525456310377	16.216216216216218	23.313046900469182	-346958.0	0.95487572	0.95560658	0.10286454	0.0022724	-306.32970925	-0.295
2016-09-02	16.187723177495744	16.13581865428133	15.7011182723606	15.772486991780422	17357348.0	-14699401.0	-20346426.0	23.665483474731445	16.57301444597198	0.03924430015186786	16.216216216216218	23.313046900469182	-2495959.0	0.93535975	0.93861004	0.10513371	0.0026998	-304.48632801	-0.39666666666666667
2016-09-05	16.051473804057903	15.895760234414658	15.772486991780422	16.012545411647093	8812411.0	-3697097.9999999995	9734516.0	24.02567481994629	16.54381815166387	0.0021706422959404392	16.216216216216218	23.313046900469182	168508.0	0.95658915	0.96670584	0.10554044	0.002696	-303.43434967999997	-0.27499999999999997
2016-09-06	16.525102578389443	16.012545411647093	15.895760234414658	16.45373385896962	15063043.0	32045738.0	32880243.999999996	24.687646865844727	16.55429887269755	0.008294112510945695	16.216216216216218	23.313046900469182	521531.00000000006	1.01561874	0.97952878	0.10415402	0.00247	-302.88457621	-0.08333333333333331
2016-09-07	16.531590643791244	16.45373385896962	16.252603831513763	16.41480546655881	10655446.0	-19243969.0	-13698036.0	24.629236221313477	16.56677592154717	0.009891784509747481	16.216216216216218	23.313046900469182	-2312353.0	1.00877193	0.96564885	0.10420918	0.002501	-302.91771001	0.03833333333333332
2016-09-08	16.375877074147997	16.356412877942592	16.23313963530836	16.27855609312097	5849120.0	-17782282.0	-13234782.0	24.4248046875	16.55654474149048	0.00016189905496588608	16.216216216216218	23.313046900469182	-659228.0	1.00480577	0.95946463	0.10897265	0.0024536	-302.80497056	-0.038333333333333344
2016-09-09	16.27855609312097	16.27855609312097	15.902248299816462	15.941176692227272	10168443.0	-35383303.0	-30780814.0	23.918590545654297	16.53333743063019	-0.0343765320598699	16.216216216216218	23.313046900469182	-1841307.0	1.01069519	0.9453636	0.10964156	0.0021482	-301.68762310000005	-0.05666666666666668
2016-09-12	15.895760234414658	15.577845029726365	15.48701211410114	15.571356964324563	11340703.0	-15803416.0	-17089305.0	23.36370277404785	16.50314297241411	-0.09054608992202517	16.216216216216218	23.313046900469182	-1336999.0	0.97244733	0.93023256	0.10320743	0.0022558	-300.13353751	-0.04166666666666665
2016-09-13	15.824391514994838	15.616773422137177	15.616773422137177	15.649213749146186	5564781.0	-4839147.0	-1606870.0000000002	23.48052215576172	16.470952186382092	-0.127310916353359	16.216216216216218	23.313046900469182	-1001498.0	0.9511041	0.96595915	0.10626225	0.0018516	-298.62844203000003	-0.08333333333333333
2016-09-14	16.057961869459707	15.649213749146186	15.577845029726365	16.032009607852498	10732474.0	20396468.0	17161827.0	24.054880142211914	16.447495334544808	-0.12412800911526034	16.216216216216218	23.313046900469182	2715695.0	0.97667984	0.98524721	0.08585044	0.0018542	-297.97897759	-0.10999999999999999
2016-09-19	16.3823651395498	16.025521542450697	15.986593150039885	16.11635445807592	11344899.0	26315677.999999996	4572174.0	24.181432723999023	16.437763236442105	-0.11349135004633126	16.216216216216218	23.313046900469182	1253831.0	0.99003587	0.99479375	0.07774792	0.002087	-297.47211505	-0.04666666666666663
2016-09-20	16.14879478508493	16.14879478508493	15.895760234414658	15.986593150039885	6305403.0	-10731478.0	-11906570.0	23.98673439025879	16.425785269546473	-0.11421576594624128	16.216216216216218	23.313046900469182	-779944.0	1.002849	1.01357466	0.08054145	0.0019224	-297.45507928	-0.053333333333333316
2016-09-21	16.019033477048897	15.999569280843488	15.895760234414658	15.93468862682547	4043349.0	2374614.0	96248.0	23.908855438232422	16.400082548916256	-0.1176222558570501	16.216216216216218	23.313046900469182	-802811.0	1.02333333	0.99513776	0.0862462	0.001612	-297.18344432	0.011666666666666667
2016-09-22	16.187723177495744	15.980105084638081	15.967128953834479	16.025521542450697	8363516.0	-2491288.0	-3287300.0	24.04514503479004	16.36689359897627	-0.11170480304947006	16.216216216216218	23.313046900469182	-839967.0	1.02404643	0.97397476	0.08670223	0.0017308	-296.7789933	0.13
2016-09-23	16.025521542450697	16.025521542450697	15.830879580396639	15.908736365218262	6377924.0	-9521509.0	5000837.0	23.869916915893555	16.332706485128316	-0.11511182934070519	16.216216216216218	23.313046900469182	-642343.0	0.99231081	0.96916996	0.08615961	0.001546	-296.5711399	0.07999999999999999
2016-09-26	15.87629603820925	15.87629603820925	15.512964375708346	15.571356964324563	8072411.0	4361234.0	-6942992.0	23.36370277404785	16.27032124088022	-0.14338279269612286	16.216216216216218	23.313046900469182	88698.0	0.96618357	0.9565564	0.08652208	0.001407	-295.44369477	-0.12333333333333334
2016-09-27	15.688142141556996	15.545404702717356	15.370226936868704	15.636237618342584	7944195.0	7078586.0	96066.0	23.46105194091797	16.219664422550768	-0.1587227512130749	16.216216216216218	23.313046900469182	167074.0	0.97808442	0.98087098	0.08616239	0.0014764	-294.75574717	-0.08833333333333333
2016-09-28	15.720582468566008	15.7011182723606	15.480524048699337	15.506476310306542	5139870.0	4622450.0	1577152.0	23.266353607177734	16.16975622715229	-0.17928376036498328	16.216216216216218	23.313046900469182	60177.0	0.97312704	0.99583333	0.08881827	0.0015228	-293.49635277	-0.10166666666666667
2016-09-29	15.759510860976818	15.59082116052997	15.538916637315554	15.714094403164204	6230059.0	-2903263.0	-1028426.0	23.577869415283203	16.137066359166287	-0.17678756627751824	16.216216216216218	23.313046900469182	-276047.0	0.9805668	1.00414594	0.07142243	0.0014324	-292.99357476	-0.026666666666666682
2016-09-30	16.13581865428133	15.746534730173215	15.714094403164204	15.87629603820925	8447389.0	8888103.0	8158364.0	23.82124137878418	16.10163154043337	-0.15987802376918658	28.57142857142858	25.70673168811225	350830.0	0.99796085	0.99028733	0.07121838	0.0015202	-292.49799275	-0.008333333333333331
2016-10-10	16.064449934861507	15.882784103611055	15.298858217448883	15.441595656288525	27738390.999999996	-76797135.0	-49539338.0	23.16900634765625	16.0417417059552	-0.17948478846694194	28.57142857142858	25.70673168811225	-1420574.0	0.99166667	0.95813205	0.11414737	0.0023546	-291.43698647	-0.13833333333333334
2016-10-11	15.551892768119156	15.311834348252487	15.311834348252487	15.506476310306542	13174914.000000002	-15675468.0	3942435.0	23.266353607177734	15.985594986131913	-0.18762513839717165	28.57142857142858	25.70673168811225	439460.00000000006	0.99170124	0.96996753	0.10914506	0.0025766	-291.40884359999995	-0.0016666666666666774
2016-10-12	16.220163504504754	15.538916637315554	15.512964375708346	16.220163504504754	25240495.0	110274743.99999999	97466379.0	21.95690155029297	15.960890429409668	-0.1349324154332816	28.57142857142858	25.70673168811225	3941343.0	1.0460251	1.01791531	0.13188023	0.0034294	-291.71892309	0.11333333333333336
2016-10-13	16.538078709193044	16.298020289326377	16.194211242897545	16.31099642012998	23753464.0	-21546996.0	-28854856.0	22.07986068725586	15.944420724928174	-0.08486532109052014	28.57142857142858	25.70673168811225	-535098.0	1.03798514	1.01781377	0.14494315	0.0041728	-292.63737017	0.19833333333333336
2016-10-14	16.518614512987643	16.34992481254079	16.252603831513763	16.323972550933583	10696398.0	-860580.0000000001	1832808.0	22.09742546081543	15.949162003491029	-0.043636706016094706	28.57142857142858	25.70673168811225	-1245179.0	1.02819779	1.02610114	0.14494259	0.0042682	-293.91172588	0.16333333333333336
2016-10-17	16.401829335755206	16.323972550933583	15.947664757629072	16.025521542450697	10653778.0	-35880957.0	-24848855.0	21.693418502807617	15.939679446365318	-0.034645857776748556	28.57142857142858	25.70673168811225	-1579752.0	1.03781513	1.02916667	0.14281808	0.0035434	-294.30466320999994	0.025000000000000022
2016-10-18	16.187723177495744	16.07742606566511	15.993081215441686	16.155282850486735	7975156.0	-20926499.0	-4706274.0	21.86907386779785	15.937932659526373	-0.016855591902286804	28.57142857142858	25.70673168811225	-1266663.0	1.041841	1.03319502	0.14352458	0.0033228	-295.18833452	0.2266666666666667
2016-10-19	16.50563838218404	16.285044158522773	16.155282850486735	16.220163504504754	14440457.999999998	-26509456.0	-3657948.0	21.95690155029297	15.955150986938845	0.0024504018173416853	28.57142857142858	25.70673168811225	-2589615.0	1.0	1.0460251	0.14446883	0.0028646	-295.35848673	0.19333333333333336
2016-10-20	16.492662251380434	16.408317401157007	16.220163504504754	16.362900943344393	11685169.0	-3935729.0	2966462.0	22.150123596191406	15.968626199696434	0.028934717923149833	28.57142857142858	25.70673168811225	1323656.0	1.00318218	1.04128819	0.14179308	0.0023526	-296.35260044	0.04666666666666667
2016-10-21	16.51212644758584	16.408317401157007	16.259091896915564	16.427781597362415	7831891.0	11205163.0	-5846165.0	22.237951278686523	15.967628035788465	0.05453046256676686	28.57142857142858	25.70673168811225	382599.0	1.0063593	1.03473641	0.14279049	0.002231	-297.34313185	0.060000000000000005
2016-10-24	16.589983232407462	16.41480546655881	16.21367543910295	16.336948681737187	15611295.000000002	-60662505.0	-46178367.0	22.114992141723633	15.964633544064554	0.0667167482910429	28.57142857142858	25.70673168811225	-2840016.0	1.0194332	1.05798319	0.144269	0.0024414	-297.83806554	-0.023333333333333327
2016-10-25	16.375877074147997	16.285044158522773	15.993081215441686	16.096890261870517	18654851.0	-145420903.0	-101779534.0	21.790029525756836	15.95764639670877	0.05635414380313719	28.57142857142858	25.70673168811225	-5996521.0	0.99638554	1.03807531	0.14565184	0.0028944	-298.0085174	0.001666666666666659
2016-10-26	16.23962770071016	16.044985738656102	15.980105084638081	16.10986639267412	13738144.0	-1953973.0	-16138056.0	21.807594299316406	15.964134462110568	0.04862821460973166	28.57142857142858	25.70673168811225	-2413911.0	0.9932	0.9932	0.14010068	0.0028646	-298.11887721000005	-0.006666666666666654
2016-10-27	16.14879478508493	16.14879478508493	16.012545411647093	16.11635445807592	6909931.0	-16802516.0	-5233082.000000001	21.816377639770508	15.98509590417793	0.04253853496478399	28.57142857142858	25.70673168811225	-1383387.0	0.98493259	0.98806683	0.14130194	0.002662	-298.19202901	0.003333333333333332
2016-10-28	16.181235112093944	16.064449934861507	16.064449934861507	16.161770915888535	8586372.0	4723842.0	995478.0	21.877857208251953	16.004809641360332	0.040905614100211096	28.57142857142858	25.70673168811225	-87485.0	0.98380727	0.99006359	0.13940721	0.002694	-298.21463432	-0.00833333333333334
2016-10-31	16.16825898129034	16.16825898129034	15.850343776602045	15.921712496021865	11074662.0	-27852586.0	-21923538.0	21.552894592285156	16.000567444751457	0.020010139882479905	28.57142857142858	25.70673168811225	-1956441.0	0.974583	0.99352227	0.13780164	0.0025014	-297.61023328	-0.115
2016-11-01	16.07742606566511	15.921712496021865	15.921712496021865	16.038497673254298	6013205.0	7456378.999999999	3314447.0	21.71098518371582	15.997572953027552	0.012727202540883553	28.57142857142858	25.70673168811225	555163.0	0.99637243	0.99277108	0.13969362	0.0019652	-297.54907062999996	-0.02
2016-11-02	16.129330588879526	16.090402196468716	15.882784103611055	15.902248299816462	9944032.0	1775164.0	-13373924.0	21.526546478271484	15.99432892032665	-0.0039927377307975576	28.57142857142858	25.70673168811225	-590558.0	0.98711236	0.9804	0.13534233	0.0018042	-296.90693422	-0.006666666666666664
2016-11-03	15.947664757629072	15.908736365218262	15.811415384191234	15.928200561423669	8073353.0	-3561589.0	-11873101.0	21.561677932739258	15.994079379349659	-0.014976638866947667	28.57142857142858	25.70673168811225	-322611.0	0.98832528	0.97343378	0.13345441	0.0018536	-296.77933373	-0.01
2016-11-04	16.10337832727232	15.928200561423669	15.830879580396639	15.863319907405648	11859523.0	-4121164.9999999995	-5849219.000000001	21.47385025024414	15.987840854924848	-0.028587250175998946	28.57142857142858	25.70673168811225	548787.0	0.98153352	0.96563981	0.13165963	0.0019926	-296.00438508	-0.09833333333333334
2016-11-07	15.889272169012855	15.837367645798441	15.688142141556996	15.6946302069588	11039553.0	-30952954.0	-34268663.0	21.245498657226562	15.979606002684099	-0.052381782146932565	28.57142857142858	25.70673168811225	-759006.0	0.98573757	0.96068308	0.10997933	0.0019912	-295.39335798999997	-0.17333333333333334
2016-11-08	15.902248299816462	15.791951187985827	15.688142141556996	15.895760234414658	10793121.0	25387344.0	14100262.0	21.517763137817383	15.992083051533715	-0.054382717744235975	28.57142857142858	25.70673168811225	2266162.0	0.99110032	0.98750504	0.11013444	0.002194	-295.14205142000003	-0.05666666666666665
2016-11-09	15.895760234414658	15.889272169012855	15.370226936868704	15.577845029726365	15447484.0	8259985.0	-23868773.0	21.0874080657959	15.989837182740787	-0.08069141332701513	28.57142857142858	25.70673168811225	-1433.0	0.97960016	0.96697543	0.09084353	0.0024276	-294.04446233	-0.16833333333333333
2016-11-10	15.895760234414658	15.753022795575017	15.571356964324563	15.746534730173215	17231926.0	21026218.0	-14339733.000000002	21.315759658813477	15.999070198889504	-0.08692735070434665	28.57142857142858	25.70673168811225	627905.0	0.9885947	0.97705314	0.07414275	0.002816	-293.57759993	-0.06499999999999999
2016-11-11	15.798439253387631	15.791951187985827	15.571356964324563	15.642725683744384	10336826.0	-47786757.0	-30708427.0	21.175235748291016	15.996325248142588	-0.09910349508028915	28.57142857142858	25.70673168811225	-2369553.0	0.98609407	0.96788438	0.07424419	0.0027514	-293.03050928	-0.13499999999999998
2016-11-14	15.785463122584025	15.642725683744384	15.623261487538977	15.7011182723606	12094388.0	26262563.0	7881556.000000001	21.254281997680664	15.989587641763793	-0.10285572653843644	28.57142857142858	25.70673168811225	638352.0	1.00041339	0.98614507	0.07421837	0.0027962	-292.62002213	-0.05333333333333332
2016-11-15	15.798439253387631	15.753022795575017	15.655701814547987	15.791951187985827	11848046.0	29115920.0	22021579.0	21.377239227294922	16.00306285452138	-0.09737743339692528	28.57142857142858	25.70673168811225	523789.00000000006	0.99346939	0.98462783	0.07214843	0.0028408	-292.49084066	0.03166666666666667
