Date	HIGH	OPEN	LOW	CLOSE	VOLUME	MFD_NETBUYAMT	MFD_NETBUYAMT_A	PE_TTM	BOLL	MACD	YOYEPS_BASIC	YOY_EQUITY	MFD_BUYVOL_M
2016-08-10	9.383461836079857	9.383461836079857	9.234675443330175	9.314028186130006	3389510.0	-108814.0	-182134.0	33.2972412109375	9.52156612883725	-0.07745519236781817	5.555555555555561	54.00638810647427	-314000.0
2016-08-11	9.314028186130006	9.26443272188011	9.155322700530347	9.19499907193026	3291323.0000000005	-1024778.0	-1024778.0	32.8717155456543	9.488756821718088	-0.07893163801339753	5.555555555555561	54.00638810647427	-67620.0
2016-08-12	9.790144642928981	9.175160886230303	9.175160886230303	9.601681878779386	8092416.0	1719831.0	1652549.0	34.32558822631836	9.474259686014275	-0.04674695826611952	5.555555555555561	54.00638810647427	265360.0
2016-08-15	10.167070171228174	9.671115528729239	9.671115528729239	10.057960149878408	18051013.0	13591214.0	12503842.0	35.956764221191406	9.4837972752931	0.015399954424305307	5.555555555555561	54.00638810647427	1063639.0
2016-08-16	10.464642956727536	10.067879242728386	9.938931035678662	9.978607407078579	17528010.0	-3530871.0	-5141345.0	35.67308044433594	9.494479375285385	0.05758492415015759	5.555555555555561	54.00638810647427	-1157752.0
2016-08-17	10.296018378277898	9.978607407078579	9.958769221378619	10.097636521278321	11475267.0	644278.9999999999	1762344.0	36.09860610961914	9.51393605741419	0.0994747878983091	5.555555555555561	54.00638810647427	-794484.0
2016-08-18	10.296018378277898	10.097636521278321	9.899254664278748	9.9686883142286	13409347.0	-15012512.999999998	-15751032.0	35.63762283325195	9.518132596696875	0.12087439924234289	5.555555555555561	54.00638810647427	-3266281.0
2016-08-19	10.018283778478493	9.9686883142286	9.770306457229024	9.869497385728812	8635815.0	-7789239.0	-4489206.0	35.28302001953125	9.520803121694945	0.1283503238139847	5.555555555555561	54.00638810647427	-1898633.0000000002
2016-08-22	9.998445592778536	9.899254664278748	9.770306457229024	9.809982828628941	6789883.0	-1636719.0	-376455.0	35.070255279541016	9.526907178833394	0.1279972479255207	5.555555555555561	54.00638810647427	42236.0
2016-08-23	9.919092849978705	9.839740107178876	9.750468271529067	9.849659200028855	4800195.0	0.0	0.0	35.21209716796875	9.533392739542995	0.12942703008554446	5.555555555555561	54.00638810647427	-555227.0
2016-08-24	9.869497385728812	9.839740107178876	9.750468271529067	9.770306457229024	4078524.0	0.0	0.0	34.92841720581055	9.5341557466853	0.12274214454500054	5.555555555555561	54.00638810647427	-564673.0
2016-08-25	9.700872807279174	9.671115528729239	9.522329135979557	9.66119643587926	7083689.999999999	-1404142.0	-1408022.0	34.538352966308594	9.534155746685299	0.10740199440362197	5.555555555555561	54.00638810647427	-1207612.0
2016-08-26	9.81990192147892	9.671115528729239	9.631439157329323	9.73063008582911	4265711.0	-630400.0	-614640.0	34.78657531738281	9.533392739542995	0.0996982705634597	5.555555555555561	54.00638810647427	286798.0
2016-08-29	9.899254664278748	9.690953714429195	9.690953714429195	9.839740107178876	3701312.9999999995	0.0	0.0	35.1766357421875	9.541022810966053	0.10123036019164999	5.555555555555561	54.00638810647427	555038.0
2016-08-30	9.879416478578792	9.869497385728812	9.700872807279174	9.73063008582911	4740563.0	0.0	0.0	34.78657531738281	9.541022810966055	0.09257315964803858	5.555555555555561	54.00638810647427	-940809.0
2016-08-31	9.800063735778963	9.740549178679089	9.621520064479343	9.671115528729239	5998969.0	1404762.0	-3878001.0	34.57381057739258	9.531866725258384	0.07998788789054068	5.555555555555561	54.00638810647427	-1888359.9999999998
2016-09-01	9.720710992979132	9.671115528729239	9.373542743229876	9.413219114629792	11278127.0	-10625972.999999998	-11829253.000000002	33.6518440246582	9.536826271683374	0.048643156039661406	5.555555555555561	54.00638810647427	-4597207.0
2016-09-02	9.5024909502796	9.442976393179727	9.343785464679941	9.403300021779813	4340448.0	0.0	0.0	33.61638259887695	9.538733789539137	0.022739713068295586	5.555555555555561	54.00638810647427	-229723.0
2016-09-05	9.552086414529494	9.333866371829963	9.333866371829963	9.442976393179727	3662633.0	-1140828.0	-257292.0	33.75822448730469	9.544456343106432	0.0053509174266963555	5.555555555555561	54.00638810647427	-392500.0
2016-09-06	9.601681878779386	9.442976393179727	9.363623650379898	9.591762785929408	4800342.0	81862.99999999999	202245.0	34.290130615234375	9.570017082373685	0.0035352380131445926	5.555555555555561	54.00638810647427	131206.0
2016-09-07	9.720710992979132	9.571924600229451	9.532248228829536	9.641358250179303	5710923.0	-1688046.0	267844.0	34.467430114746094	9.594814814498632	0.006028742879864879	5.555555555555561	54.00638810647427	39699.0
2016-09-08	9.720710992979132	9.641358250179303	9.621520064479343	9.66119643587926	3723673.0000000005	-1946782.0	-1078458.0	34.538352966308594	9.618849539481273	0.00949617326854657	5.555555555555561	54.00638810647427	272779.0
2016-09-09	9.740549178679089	9.651277343029282	9.552086414529494	9.562005507379473	4983074.0	-4626359.0	-2412014.0	34.18375015258789	9.640213739465842	0.004191935849226169	5.555555555555561	54.00638810647427	-864195.9999999999
2016-09-12	9.472733671729664	9.403300021779813	9.224756350480197	9.254513629030132	5325249.0	274521.0	12168.000000000002	33.08448028564453	9.64250276089276	-0.024540843716277294	5.555555555555561	54.00638810647427	-717822.0
2016-09-13	9.393380928929835	9.314028186130006	9.244594536180154	9.294190000430046	3227068.0	13118.0	0.0	33.226318359375	9.645936293033138	-0.04360754629875707	5.555555555555561	54.00638810647427	-635643.0
2016-09-14	9.333866371829963	9.284270907580067	9.244594536180154	9.294190000430046	2319945.0	123816.0	121001.99999999999	33.226318359375	9.642502760892759	-0.0580488939482926	5.555555555555561	54.00638810647427	-336887.0
2016-09-19	9.462814578879684	9.333866371829963	9.333866371829963	9.403300021779813	2347584.0	0.0	0.0	33.61638259887695	9.645936293033136	-0.05999788092845115	5.555555555555561	54.00638810647427	195264.0
2016-09-20	9.542167321679514	9.383461836079857	9.343785464679941	9.522329135979557	3496715.0	3074408.0000000005	1239153.0	34.041908264160156	9.658525910881185	-0.05134592850177455	5.555555555555561	54.00638810647427	937426.0
2016-09-21	9.571924600229451	9.492571857429622	9.42313820747977	9.5024909502796	2669834.0	2778373.0000000005	2778373.0000000005	33.970985412597656	9.654710875169656	-0.0455647278415352	5.555555555555561	54.00638810647427	306229.0
2016-09-22	9.66119643587926	9.58184369307943	9.532248228829536	9.562005507379473	3646996.0	11568.0	11568.0	34.18375015258789	9.635635696612002	-0.03576844097051435	5.555555555555561	54.00638810647427	-229027.0
2016-09-23	9.700872807279174	9.562005507379473	9.5024909502796	9.522329135979557	2514134.0	-675598.0	-1832632.9999999998	34.041908264160156	9.618086532338966	-0.030850736542548773	5.555555555555561	54.00638810647427	-258916.0
2016-09-26	9.571924600229451	9.562005507379473	9.254513629030132	9.294190000430046	3924133.0	-2591696.0	-3089713.0	33.226318359375	9.58718474307557	-0.04484539218792172	5.555555555555561	54.00638810647427	-960900.0
2016-09-27	9.413219114629792	9.254513629030132	9.254513629030132	9.393380928929835	2310479.0	-2705646.0	412401.0	33.58092498779297	9.565057535948695	-0.04738614072276981	5.555555555555561	54.00638810647427	-99858.0
2016-09-28	9.621520064479343	9.35370455752992	9.343785464679941	9.482652764579644	3600030.0000000005	1258866.0	1258866.0	33.90006637573242	9.550178896673728	-0.0417153426771808	5.555555555555561	54.00638810647427	-441233.0
2016-09-29	9.591762785929408	9.5024909502796	9.482652764579644	9.522329135979557	2932431.0	0.0	0.0	34.041908264160156	9.53911529311029	-0.03363195455055923	5.555555555555561	54.00638810647427	81957.0
2016-09-30	9.591762785929408	9.532248228829536	9.462814578879684	9.532248228829536	2623271.0	-1021228.0	-980992.0	34.07736587524414	9.526907178833394	-0.02612427890149327	18.181818181818183	54.1735244484923	-364700.0
2016-10-10	10.117474706978278	9.720710992979132	9.234675443330175	10.028202871328471	14090129.999999998	27692193.000000004	24152949.0	35.85038375854492	9.53682627168337	0.01961884904457456	18.181818181818183	54.1735244484923	3409519.9999999995
2016-10-11	10.41504749247764	10.028202871328471	9.938931035678662	10.276180192577938	17442885.0	21478040.0	18789355.0	36.73689270019531	9.560479493094858	0.0750155720758432	18.181818181818183	54.1735244484923	3232356.0
2016-10-12	11.208574920475938	10.41504749247764	10.41504749247764	10.831649392176747	36625158.0	19470965.0	25965020.0	38.7226676940918	9.602826389492845	0.16187361804183098	18.181818181818183	54.1735244484923	3456458.0
2016-10-13	11.059788527726257	10.81181120647679	10.682862999427066	10.920921227826554	22336481.0	2822832.0	3549420.0	39.041812896728516	9.644410278748525	0.23520148005514585	18.181818181818183	54.1735244484923	2907813.0
2016-10-14	11.069707620576235	10.851487577876703	10.613429349477215	10.851487577876703	11965967.0	-233623.0	-924978.0	38.7935905456543	9.687520182288818	0.28443285878690006	18.181818181818183	54.1735244484923	1126239.0
2016-10-17	11.764044120074745	10.851487577876703	10.553914792377343	10.583672070927278	19088816.0	-15527048.0	-9699161.0	37.83616256713867	9.722618510834895	0.29839885172564884	18.181818181818183	54.1735244484923	-2994051.0
2016-10-18	11.000273970626385	10.623348442327195	10.613429349477215	10.851487577876703	11086724.0	-2131640.0	-2496308.0	38.7935905456543	9.777936528652084	0.3273045122551004	18.181818181818183	54.1735244484923	-388028.0
2016-10-19	10.871325763576662	10.73245846367696	10.365452028227747	10.543995699527365	18891097.0	-41681812.0	-40965113.0	37.69432067871094	9.821809439334682	0.32169216468471973	18.181818181818183	54.1735244484923	-5520104.0
2016-10-20	10.762215742226894	10.593591163777257	10.524157513827406	10.524157513827406	11501019.0	10365945.999999998	-1159034.0	37.62339782714844	9.863393328590364	0.3120464853679348	18.181818181818183	54.1735244484923	-346292.0
2016-10-21	10.752296649376916	10.524157513827406	10.41504749247764	10.682862999427066	13495712.0	-9976294.0	-12217949.000000002	38.190765380859375	9.905358721417198	0.3135935105622458	18.181818181818183	54.1735244484923	-1237475.0
2016-10-24	10.722539370826981	10.672943906577087	10.583672070927278	10.702701185127022	7802116.0	787707.9999999999	-201361.0	38.26168441772461	9.946179603530569	0.31281438545052254	18.181818181818183	54.1735244484923	231434.0
2016-10-25	10.73245846367696	10.663024813727109	10.514238420977428	10.553914792377343	10384096.0	-12529782.0	-14495175.999999998	37.72978210449219	9.98051492493434	0.2967701235003304	18.181818181818183	54.1735244484923	-2664113.0
2016-10-26	10.623348442327195	10.613429349477215	10.276180192577938	10.405128399627662	12835246.0	-27692952.0	-16779332.0	33.9007453918457	10.012942728482349	0.2689488370977795	18.181818181818183	54.1735244484923	-3687346.0
2016-10-27	10.385290213927705	10.325775656827833	10.067879242728386	10.26626109972796	14523985.0	-24367857.0	-31292585.0	33.448307037353516	10.051856092739959	0.23300885559839557	18.181818181818183	54.1735244484923	-4905015.0
2016-10-28	10.26626109972796	10.236503821178024	10.067879242728386	10.176989264078152	10128920.0	-4368328.0	-3466435.0	33.15745162963867	10.085809910572578	0.1950739788664304	18.181818181818183	54.1735244484923	-2360505.0
2016-10-31	10.167070171228174	10.137312892678239	9.94885012852864	9.998445592778536	9396297.0	-5763955.999999999	-8892948.0	32.575740814208984	10.112896664124442	0.1488870563218576	18.181818181818183	54.1735244484923	-2125220.0
2016-11-01	10.34561384252779	10.028202871328471	9.909173757128727	10.26626109972796	18152676.0	7942646.0	12489888.0	33.448307037353516	10.146087474814756	0.13236820238891767	18.181818181818183	54.1735244484923	-2309095.0
2016-11-02	10.643186628027152	10.176989264078152	10.157151078378195	10.494400235277471	26975092.0	10657407.0	15726324.0	34.19160079956055	10.183474824787753	0.13611674413898278	18.181818181818183	54.1735244484923	1567535.0
2016-11-03	10.851487577876703	10.454723863877556	10.335694749677812	10.831649392176747	23848458.0	15948606.0	13240918.0	35.29038619995117	10.23459630332226	0.16440551450334517	18.181818181818183	54.1735244484923	2695552.0
2016-11-04	10.930840320676532	10.762215742226894	10.663024813727109	10.841568485026725	18325833.0	2637495.0	2307830.0	35.32270431518555	10.283810264000998	0.18548678057737966	18.181818181818183	54.1735244484923	1188042.0
2016-11-07	11.158979456226044	10.73245846367696	10.73245846367696	10.95067850637649	17464587.0	-1280104.0	5146262.0	35.678192138671875	10.338746778247035	0.2085935658931728	18.181818181818183	54.1735244484923	341989.0
2016-11-08	11.069707620576235	10.95067850637649	10.762215742226894	11.000273970626385	11831814.0	-3238985.0	2227436.0	35.839778900146484	10.404365392485357	0.2282763712984952	18.181818181818183	54.1735244484923	855835.0
2016-11-09	11.099464899126172	10.920921227826554	10.821730299326768	10.88124485642664	10963507.0	-4239255.0	-2910106.0	35.45197296142578	10.46159092815831	0.23160073256253177	18.181818181818183	54.1735244484923	1427208.0
2016-11-10	11.377199498925576	11.059788527726257	10.990354877776406	11.248251291875851	13885445.000000002	-4223825.0	1583111.0	36.647708892822266	10.52949856382355	0.2608428311663413	18.181818181818183	54.1735244484923	620012.0
2016-11-11	11.525985891675255	11.307765848975725	11.089545806276192	11.40695677747551	15089219.0	-5230780.999999999	-2810188.9999999995	37.1647834777832	10.601984242342622	0.293441006061423	18.181818181818183	54.1735244484923	-1555920.0
2016-11-14	11.377199498925576	11.357361313225617	11.020112156326341	11.099464899126172	10795289.0	-19313182.0	-16531612.0	36.1629524230957	10.662261806584802	0.2911075629791444	18.181818181818183	54.1735244484923	-1932488.0
2016-11-15	11.278008570425788	11.099464899126172	11.079626713426213	11.158979456226044	6816131.0	-2638806.0	-1508834.0	36.35685348510742	10.705753213696248	0.29070950172345533	18.181818181818183	54.1735244484923	-374434.0
2016-11-16	11.367280406075597	11.168898549076022	11.069707620576235	11.238332199025873	6675512.0	-655258.9999999999	-1214500.0	36.61539077758789	10.742759060098091	0.29341483490347287	18.181818181818183	54.1735244484923	195673.0
2016-11-17	11.238332199025873	11.208574920475938	11.089545806276192	11.139141270526087	4646328.0	-6916779.0	-5146605.0	36.29222106933594	10.754585670803834	0.2842779724729816	18.181818181818183	54.1735244484923	-458189.99999999994
2016-11-18	12.10129327697402	11.158979456226044	11.158979456226044	11.704529562974873	17311258.0	7440984.999999999	8667138.0	38.134300231933594	10.784724452924921	0.31898202697522926	18.181818181818183	54.1735244484923	1020710.0
2016-11-21	12.150888741223914	11.72436774867483	11.605338634475086	11.65493409872498	13084426.0	-1071453.0	-1562609.0	37.972713470458984	10.81562624218832	0.3385803571211561	18.181818181818183	54.1735244484923	-1487281.0
2016-11-22	12.18064601977385	11.664853191574958	11.664853191574958	12.012021441324212	15617460.0	-1119580.0	-574832.0	39.13613510131836	10.870562756434355	0.3785623085582621	18.181818181818183	54.1735244484923	-1747886.0
2016-11-23	12.468299712423233	12.091374184124042	11.952506884224341	11.952506884224341	13465079.999999998	-66072.0	4730965.0	38.942230224609375	10.912909652832342	0.4008254989063378	18.181818181818183	54.1735244484923	-1997484.9999999998
2016-11-24	12.279836948273639	11.912830512824426	11.714448655824851	12.10129327697402	8923844.0	23204726.0	11982480.0	39.42698669433594	10.972805713503366	0.4255693574450454	18.181818181818183	54.1735244484923	1040487.9999999999
2016-11-25	12.309594226823574	11.972345069924298	11.635095913025022	12.250079669723702	8520206.0	8497631.0	8237509.0	39.911746978759766	11.03918733488399	0.45197477814406284	18.181818181818183	54.1735244484923	-432843.99999999994
2016-11-28	12.269917855423659	12.250079669723702	12.002102348474233	12.131050555523958	6466802.0	-4492351.0	-273807.0	39.52394104003906	11.094886856272336	0.4580168760986538	18.181818181818183	54.1735244484923	-57311.0
2016-11-29	12.150888741223914	12.131050555523958	11.674772284424936	11.704529562974873	7634302.0	-1161963.0	-4486167.0	38.134300231933594	11.13341871695879	0.42350668134578484	18.181818181818183	54.1735244484923	-1552459.0
2016-11-30	11.80372049147466	11.704529562974873	11.446633148875426	11.645015005875	5867077.0	2641341.0	-3012658.0	37.94039535522461	11.175384109785623	0.386894892510405	18.181818181818183	54.1735244484923	95675.0
2016-12-01	12.150888741223914	11.80372049147466	11.40695677747551	11.506147705975298	10595479.0	602356.0	-4331582.0	37.48795700073242	11.21773100618361	0.3427236506387139	18.181818181818183	54.1735244484923	-1505536.0
2016-12-02	11.605338634475086	11.436714056025448	11.208574920475938	11.545824077375213	8782545.0	-4443893.0	-3033003.0	37.617225646972656	11.26694496686235	0.30737593634221305	18.181818181818183	54.1735244484923	-735322.0
2016-12-05	11.853315955724552	11.33752312752566	11.33752312752566	11.754125027224767	11290892.0	-1784463.0	3042713.0	38.2958869934082	11.32760403467568	0.2927955985042665	18.181818181818183	54.1735244484923	26673.0
2016-12-06	12.061616905574105	11.764044120074745	11.704529562974873	11.793801398624682	7875128.0	7733886.0	3839190.0	38.42515563964844	11.396656181054377	0.28120062158046366	18.181818181818183	54.1735244484923	-261521.99999999997
2016-12-07	11.833477770024595	11.714448655824851	11.605338634475086	11.783882305774704	5960804.0	-223516.0	-4432096.0	38.39283752441406	11.455026227440792	0.26812040579651253	18.181818181818183	54.1735244484923	-1425013.0
2016-12-08	12.289756041123617	11.783882305774704	11.783882305774704	12.002102348474233	10303753.0	2507354.0	4214491.0	39.103816986083984	11.513014770256053	0.27222473694128446	18.181818181818183	54.1735244484923	284659.0
2016-12-09	12.111212369824	12.002102348474233	11.783882305774704	11.942587791374361	4758509.0	607674.0	-2286389.0	38.909912109375	11.555743170225194	0.2675905047995446	18.181818181818183	54.1735244484923	-136474.0
2016-12-12	12.012021441324212	12.012021441324212	11.03003124917632	11.069707620576235	7817052.0	-13343844.0	-10133145.0	36.06599807739258	11.564517752361713	0.19127876508295572	18.181818181818183	54.1735244484923	-1412826.0
2016-12-13	11.357361313225617	11.139141270526087	10.990354877776406	11.198655827625958	5859943.0	4427121.0	967948.0	36.486122131347656	11.574055341640538	0.13959701669263858	18.181818181818183	54.1735244484923	-434643.0
2016-12-14	12.071535998424086	11.149060363376066	11.139141270526087	11.80372049147466	11117904.0	-5712843.0	-2132696.0	38.45747375488281	11.604957130903934	0.14578203581986315	18.181818181818183	54.1735244484923	-687924.0
2016-12-15	11.96242597707432	11.694610470124893	11.635095913025022	11.813639584324639	6083872.0	1044993.0	113100.0	38.48978805541992	11.640818466592318	0.1497577814509352	18.181818181818183	54.1735244484923	514235.00000000006
2016-12-16	12.25999876257368	11.813639584324639	11.813639584324639	12.18064601977385	9420450.0	9078114.0	13388838.0	39.685523986816406	11.676679802280704	0.1804429071356033	18.181818181818183	54.1735244484923	1503362.0
2016-12-19	12.587328826622977	12.200484205473808	12.200484205473808	12.299675133973595	11996830.0	3095792.0	4500443.0	40.073333740234375	11.711015123684474	0.21192283058954864	18.181818181818183	54.1735244484923	-692430.0
2016-12-20	12.746034312222637	12.220322391173765	12.220322391173765	12.527814269523105	11051145.0	-670110.0	2226276.0	40.816627502441406	11.765951637930511	0.25237064660910136	18.181818181818183	54.1735244484923	600161.0
2016-12-21	12.537733362373084	12.468299712423233	12.25999876257368	12.448461526723277	7174812.0	-1475189.0	-2841154.0	40.55809020996094	11.815547102180405	0.27485437886136665	18.181818181818183	54.1735244484923	52137.0
2016-12-22	12.527814269523105	12.438542433873296	12.091374184124042	12.279836948273639	6644666.0	928859.0000000001	2159680.0	40.008697509765625	11.855604977151472	0.27588606164580476	18.181818181818183	54.1735244484923	-1042586.0
2016-12-23	12.498056990973168	12.279836948273639	12.041778719874149	12.220322391173765	8038971.000000001	12413043.0	3247636.9999999995	39.814796447753906	11.89718886640715	0.26880275942455434	18.181818181818183	54.1735244484923	916967.0
2016-12-26	12.250079669723702	12.200484205473808	11.664853191574958	12.02194053417419	7196633.0	1334434.0	1643300.0000000002	39.16844940185547	11.909396980684049	0.24436455103558075	18.181818181818183	54.1735244484923	-246833.0
2016-12-27	12.269917855423659	12.02194053417419	11.942587791374361	12.10129327697402	5505347.0	2806956.0	1256512.0	39.42698669433594	11.926564641385935	0.2287631586916632	18.181818181818183	54.1735244484923	349107.0
2016-12-28	12.547652455223062	12.002102348474233	11.992183255624255	12.319513319673552	10734673.0	10978326.0	11056669.0	40.13796615600586	11.938391252091678	0.23134072469235534	18.181818181818183	54.1735244484923	1264715.0
2016-12-29	12.408785155323361	12.379027876773424	12.200484205473808	12.200484205473808	4177633.0	-87949.0	-1057101.0	39.750160217285156	11.947928841370505	0.22122862370611251	18.181818181818183	54.1735244484923	-368999.0
2016-12-30	12.408785155323361	12.230241484023745	12.10129327697402	12.32943241252353	4453011.0	3406035.0	3279428.0	40.170284271240234	11.956703423507026	0.22107138020568584	18.181818181818183	54.1735244484923	52847.0
2017-01-03	12.736115219372659	12.32943241252353	12.269917855423659	12.636924290872871	10129382.0	6783608.0	5397486.0	41.172115325927734	11.971582062781993	0.24295811841178683	18.181818181818183	54.1735244484923	183754.0
2017-01-04	13.142798026221785	13.043607097721999	12.607167012322936	12.696438847972743	14587141.0	-3430287.0	130756.0	41.36602020263672	11.993327766337716	0.2620846942859387	18.181818181818183	54.1735244484923	-1336693.0
2017-01-05	13.668509947270655	12.88490161212234	12.706357940822722	13.370937161771296	19654456.0	-8845370.0	4545010.0	43.56359100341797	12.05742036629142	0.327889316435817	18.181818181818183	54.1735244484923	-509083.0
2017-01-06	13.450289904571125	13.271746233271509	13.083283469121913	13.321341697521401	10009634.0	585215.0	818907.0	43.40200424194336	12.121894469816283	0.3717526806138114	18.181818181818183	54.1735244484923	-99221.0
2017-01-09	13.56931901877087	13.202312583321659	13.073364376271934	13.241988954721572	8366509.0	-4444573.0	-1685153.0	43.14346694946289	12.188657594768063	0.3955519331155166	18.181818181818183	54.1735244484923	-714921.0
