Date	HIGH	OPEN	LOW	CLOSE	VOLUME	MFD_NETBUYAMT	MFD_NETBUYAMT_A	PE_TTM	BOLL	MACD	YOYEPS_BASIC	YOY_EQUITY	MFD_BUYVOL_M	TECH_REVS5	TECH_REVS10	TECH_TURNOVERRATEVOLATILITY20	TECH_TURNOVERRATE5	TECH_BULLPOWER	TECH_AD6
2016-06-30	2.2687192486539964	2.2589402863753154	2.2491613240966344	2.2589402863753154	145927668.0	55316558.00000001	-7746054.0	105.94697570800781	2.261486445707769	-0.012157256053701548	-127.2727272727273	-1.9152771167080438	17569887.0	1.01313856	1.01313856	0.23962835	0.0074006	-8.52804062	0.0
2016-07-01	2.2687192486539964	2.2589402863753154	2.2491613240966344	2.2589402863753154	141938374.0	42785006.0	11234840.999999998	105.94697570800781	2.262613150879879	-0.01064534977363385	-127.2727272727273	-1.9152771167080438	19672063.0	1.01758215	1.00873361	0.21329696	0.0065994	-8.53298551	0.005
2016-07-04	2.3176140600474016	2.2491613240966344	2.2491613240966344	2.2882771732113585	391882275.0	111886115.00000001	270444246.0	107.32291412353516	2.264868197853374	-0.00699922881203241	-127.2727272727273	-1.9152771167080438	58938356.00000001	1.02183406	1.01302513	0.26714348	0.0087406	-8.507414440000002	0.016666666666666666
2016-07-05	2.3078350977687205	2.2882771732113585	2.2784982109326775	2.2882771732113585	299905368.0	-78452879.0	45403701.0	107.32291412353516	2.266748766165146	-0.004062818043688576	-127.2727272727273	-1.9152771167080438	-18340043.0	1.01298701	1.02183405	0.27889651	0.0097472	-8.53835353	0.011666666666666667
2016-07-06	2.2980561354900395	2.2882771732113585	2.2687192486539964	2.2882771732113585	211136943.00000003	-9954575.0	-4053356.9999999995	107.32291412353516	2.2667569411683024	-0.001715911395627323	-127.2727272727273	-1.9152771167080438	-5529447.0	1.01298701	1.01302513	0.27795263	0.0099114	-8.56630132	0.006666666666666667
2016-07-07	2.3273930223260826	2.2980561354900395	2.2882771732113585	2.3078350977687205	329414978.0	55811976.00000001	92904244.0	108.24020385742188	2.2690152586859424	0.0017025639929921788	-127.2727272727273	-1.9152771167080438	12834686.0	1.02164502	1.03506797	0.30275869	0.0114386	-8.565145439999998	0.01
2016-07-08	2.3176140600474016	2.3078350977687205	2.2882771732113585	2.2980561354900395	195597297.0	5085576.0	-6989220.0	107.78155517578125	2.2686505902994467	0.0035813660787336055	-127.2727272727273	-1.9152771167080438	-1407314.0	1.01731602	1.03520262	0.29405268	0.0118852	-8.59313882	0.006666666666666665
2016-07-11	2.3860667959981687	2.2980561354900395	2.2882771732113585	2.3371719846047636	567891722.0	284862065.0	347622997.00000006	109.61613464355469	2.2697903776481336	0.00813290136214162	-127.2727272727273	-1.9152771167080438	108334194.0	1.02136752	1.04366812	0.45195259	0.0133502	-8.565482320000001	0.015
2016-07-12	2.3665088714408067	2.3371719846047636	2.3176140600474016	2.3665088714408067	321367891.0	-38592533.0	-33157774.0	110.99207305908203	2.2705605921513135	0.013946500874670864	-127.2727272727273	-1.9152771167080438	-3629181.0	1.03418803	1.04761905	0.45367752	0.013529	-8.64196721	0.016666666666666666
2016-07-13	2.3762878337194877	2.3567299091621257	2.3469509468834446	2.3665088714408067	288770811.0	78596847.0	-4658979.0	110.99207305908203	2.272454242639663	0.018342380824662552	-127.2727272727273	-1.9152771167080438	24624122.0	1.03418803	1.04761905	0.4563644	0.0141752	-8.680382830000001	0.016666666666666666
2016-07-14	2.3665088714408067	2.3665088714408067	2.3469509468834446	2.3567299091621257	214295195.00000003	9456104.0	-119320031.99999999	110.5334243774414	2.2743462578559397	0.02079732817265656	-127.2727272727273	-1.9152771167080438	2412289.0	1.02118644	1.04329004	0.44762167	0.013217	-8.725151780000001	0.015000000000000001
2016-07-15	2.3762878337194877	2.3665088714408067	2.3371719846047636	2.3469509468834446	259446889.0	8671272.0	-79252319.0	110.07478332519531	2.276236637800145	0.02170362522167224	-127.2727272727273	-1.9152771167080438	-692199.0	1.0212766	1.03896104	0.44465872	0.0137486	-8.73822358	0.006666666666666668
2016-07-18	2.3469509468834446	2.3371719846047636	2.3078350977687205	2.3176140600474016	188830432.0	-96170358.0	-111829282.0	108.69884490966797	2.2773731546046876	0.019826087774902135	-127.2727272727273	-1.9152771167080438	-30926549.0	0.9916318	1.01282051	0.4465277	0.0105936	-8.76780896	0.005000000000000002
2016-07-19	2.3273930223260826	2.3078350977687205	2.3078350977687205	2.3176140600474016	131602329.0	-1213907.0	23202770.999999996	108.69884490966797	2.2811310220412926	0.01812914433056756	-127.2727272727273	-1.9152771167080438	-1284583.0	0.97933884	1.01282051	0.45491539	0.009014	-8.78745357	-0.0033333333333333327
2016-07-20	2.3273930223260826	2.3176140600474016	2.3078350977687205	2.3176140600474016	106202163.99999999	16291624.0	-22235749.0	108.69884490966797	2.2848888894778985	0.0165930303006121	-127.2727272727273	-1.9152771167080438	5665446.0	0.97933884	1.01282051	0.45699833	0.0074944	-8.787148949999999	-0.011666666666666667
2016-07-21	2.3371719846047636	2.3176140600474016	2.3176140600474016	2.3273930223260826	169358026.0	-16346362.999999998	17292694.0	109.1574935913086	2.2875249562014064	0.015980515954067354	-127.2727272727273	-1.9152771167080438	-3362387.9999999995	0.98755187	1.00847458	0.45538449	0.0071204	-8.783617999999999	-0.01
2016-07-22	2.3273930223260826	2.3176140600474016	2.3078350977687205	2.3078350977687205	162599684.0	25952605.0	-2082131.0	108.24020385742188	2.2905322310424925	0.013758335336625294	-127.2727272727273	-1.9152771167080438	7601295.0	0.98333333	1.00425532	0.46035868	0.0063142	-8.78570259	-0.011666666666666665
2016-07-25	2.3273930223260826	2.3078350977687205	2.2980561354900395	2.3078350977687205	131320230.0	-45020076.0	-45272159.0	108.24020385742188	2.293165027221856	0.01186052049006392	-127.2727272727273	-1.9152771167080438	-10425313.0	0.99578059	0.9874477	0.461005	0.0058354	-8.778917960000001	-0.006666666666666665
2016-07-26	2.3273930223260826	2.3078350977687205	2.3078350977687205	2.3273930223260826	163600571.0	20146849.0	-37521113.0	109.1574935913086	2.2958010939453635	0.01179864220756155	-127.2727272727273	-1.9152771167080438	8575590.0	1.00421941	0.98347107	0.46281467	0.0061018	-8.78656286	0.0016666666666666668
2016-07-27	2.3665088714408067	2.3273930223260826	2.2687192486539964	2.2980561354900395	445949054.0	42633792.0	40093143.0	107.78155517578125	2.298057776190931	0.009275440133693191	-127.2727272727273	-1.9152771167080438	2025589.0	0.99156118	0.97107438	0.50210117	0.0089296	-8.73292518	-0.01
2016-07-28	2.2980561354900395	2.2882771732113585	2.2687192486539964	2.2882771732113585	262304885.0	-72127037.0	-73401327.0	107.32291412353516	2.2991893871792572	0.006412781231551534	-127.2727272727273	-1.9152771167080438	-31212715.999999996	0.98319328	0.97095436	0.49311533	0.0097032	-8.78450559	-0.011666666666666667
2016-07-29	2.2882771732113585	2.2882771732113585	2.2687192486539964	2.2784982109326775	132567722.0	277939.0	4001116.0	106.86426544189453	2.301068320218957	0.003316789018394495	-127.2727272727273	-1.9152771167080438	-7822417.999999999	0.98728814	0.97083333	0.49504633	0.0094532	-8.77198722	-0.015
2016-08-01	2.2882771732113585	2.2784982109326775	2.2491613240966344	2.2687192486539964	163036661.0	-21238993.0	-37716754.0	106.40562438964844	2.3029456179865857	7.326776912108812e-05	-127.2727272727273	-1.9152771167080438	-13719960.0	0.98305085	0.97890295	0.48029848	0.0097172	-8.74595561	-0.015000000000000001
2016-08-02	2.2784982109326775	2.2687192486539964	2.2589402863753154	2.2687192486539964	75435226.0	-19116156.0	1159903.0	106.40562438964844	2.3040739584307666	-0.002468787543205675	-127.2727272727273	-1.9152771167080438	-6806632.000000001	0.97478992	0.97890295	0.49868595	0.0089832	-8.7336428	-0.015000000000000001
2016-08-03	2.2784982109326775	2.2687192486539964	2.2589402863753154	2.2784982109326775	92734129.0	-28614557.0	-45330780.00000001	106.86426544189453	2.3048261862983574	-0.0036522038307098548	-127.2727272727273	-1.9152771167080438	-5250522.0	0.99148936	0.98312236	0.51385449	0.0060432	-8.72124768	-0.015
2016-08-04	2.2784982109326775	2.2687192486539964	2.2589402863753154	2.2687192486539964	94113641.0	-27824191.0	-18179728.0	106.40562438964844	2.305202300232153	-0.005317849436247357	-127.2727272727273	-1.9152771167080438	2088500.0	0.99145299	0.97478992	0.51488449	0.0046434	-8.70389314	-0.005
2016-08-05	2.2784982109326775	2.2687192486539964	2.2589402863753154	2.2687192486539964	92515107.0	-27574161.0	-25306600.0	106.40562438964844	2.305578414165948	-0.0065622401592619894	-127.2727272727273	-1.9152771167080438	-9453177.0	0.99570815	0.98305085	0.52602849	0.00431	-8.68901782	-0.0033333333333333327
2016-08-08	2.3176140600474016	2.2687192486539964	2.2687192486539964	2.3078350977687205	307508747.0	75271863.0	206788373.0	108.24020385742188	2.307458983834925	-0.004342054156355246	-127.2727272727273	-1.9152771167080438	31940974.0	1.01724138	1.0	0.40285985	0.0055126	-8.66318815	0.005
2016-08-09	2.3273930223260826	2.3078350977687205	2.2980561354900395	2.3176140600474016	220697552.0	32146941.0	45714977.0	108.69884490966797	2.308587325636311	-0.001773021930634222	-127.2727272727273	-1.9152771167080438	4037212.9999999995	1.02155172	0.99579832	0.38339446	0.0067218	-8.672064299999999	0.011666666666666667
2016-08-10	2.3273930223260826	2.3176140600474016	2.3078350977687205	2.3176140600474016	157692218.0	55503528.0	28349100.0	108.69884490966797	2.3097156674376973	0.0002599579833142407	-127.2727272727273	-1.9152771167080438	15308182.0	1.01716738	1.00851064	0.37027729	0.0072626	-8.68824386	0.011666666666666667
2016-08-11	2.3273930223260826	2.3176140600474016	2.2980561354900395	2.2980561354900395	159365528.0	11197306.000000002	-31760509.0	107.78155517578125	2.3100917813714923	0.00028960971207903086	-127.2727272727273	-1.9152771167080438	138996.0	1.01293103	1.0042735	0.36897624	0.0078056	-8.688651750000002	0.003333333333333334
2016-08-12	2.3371719846047636	2.2980561354900395	2.2980561354900395	2.3273930223260826	211816111.0	106477567.0	172638945.0	109.1574935913086	2.310844009239083	0.0026498052048742338	-127.2727272727273	-1.9152771167080438	40675704.0	1.02586207	1.02145923	0.36172625	0.0087986	-8.69919183	0.01
2016-08-15	2.3762878337194877	2.3273930223260826	2.3176140600474016	2.3665088714408067	460340391.0	216999879.0	272887163.0	110.99207305908203	2.3134768067756517	0.0075891166433685875	-127.2727272727273	-1.9152771167080438	91021683.0	1.02542373	1.04310345	0.44976832	0.0100706	-8.70371821	0.018333333333333333
2016-08-16	2.3762878337194877	2.3567299091621257	2.3469509468834446	2.3665088714408067	258528275.99999997	-18211103.0	-9227066.0	110.99207305908203	2.314605148577038	0.01137246188272023	-127.2727272727273	-1.9152771167080438	10090756.0	1.02109705	1.04310345	0.45101515	0.0103854	-8.74188368	0.011666666666666667
2016-08-17	2.3665088714408067	2.3665088714408067	2.3469509468834446	2.3567299091621257	171064121.0	-5263258.0	-67390888.0	110.5334243774414	2.314229034643243	0.013426932394081437	-127.2727272727273	-1.9152771167080438	3777001.9999999995	1.01687764	1.03433476	0.44356452	0.0104966	-8.777866790000001	0.006666666666666667
2016-08-18	2.3665088714408067	2.3567299091621257	2.3469509468834446	2.3567299091621257	179542538.0	20711354.0	25154881.0	110.5334243774414	2.3138529207094476	0.01488354681302173	-127.2727272727273	-1.9152771167080438	14972682.999999998	1.02553191	1.0387931	0.44309457	0.0106646	-8.80013803	0.006666666666666667
